frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
103.1,K276EP,BEMIDJI,MN,NDIR,0.25,47.447222222222216,94.8236111111111,D,COYOTE 102.5,38.2,"De La Hunt Media, Inc.",Adult Contemporary,
103.1,K276EV,SLEEPY EYE,MN,NDIR,0.008,44.327194444444444,94.72830555555555,D,CLASSICAL MPR,69.9,MINNESOTA PUBLIC RADIO,Classical,
103.1,K276EW,OLIVIA,MN,NDIR,0.17,44.75913888888889,94.87333333333332,D,MINNESOTA PUBLIC RADIO,124.1,MINNESOTA PUBLIC RADIO,News/Talk,
103.1,K276GN,WINDOM,MN,NDIR,0.25,43.88411111111111,95.1825,D,TOTAL RADIO,,"NEXT STEP BROADCASTING, INC.",Country,
103.1,K276GQ,AITKIN,MN,NDIR,0.25,46.5405,93.65636111111111,D,THE GOBBLER,,"R&J BROADCASTING, INC.",Adult Standards,
103.1,K276GS,LONG PRAIRIE,MN,NDIR,0.25,45.962472222222225,94.86947222222221,D,HOMETOWN RADIO,,"D&K DISTRIBUTORS, INC.",Country,
103.3,K277AD,AUSTIN,MN,NDIR,0.1,43.67022222222222,92.97711111111111,D,CLASSICAL MPR,32.0,MINNESOTA PUBLIC RADIO,Classical,
103.3,K277AI,RUSSELL,MN,NDIR,0.25,44.32552777777778,95.87225,D,,133.3,"SUBARCTIC MEDIA, LLC",Talk,
103.3,K277BS,ST. CLOUD,MN,NDIR,0.25,45.539138888888886,94.16833333333334,D,Z ROCK,,"LEIGHTON ENTERPRISES, INC.",Classic Rock,Saint Cloud
103.3,K277CC,PENNOCK,MN,NDIR,0.17,45.16608333333333,95.04388888888889,D,FAITH RADIO,112.9,UNIVERSITY OF NORTHWESTERN - ST. PAUL,Religious Teaching,
103.5,K278BP,COTTAGE GROVE,MN,DRL,0.175,44.976083333333335,93.27244444444445,D,TWIN CITIES NEWSTALK 1130,244.9,iHeartMedia,Talk,Minneapolis-Saint Paul
103.5,K278CX,BENSON,MN,NDIR,0.25,45.31830555555556,95.56363888888889,D,COUNTRY GOLD 103.5 FM / 1290 AM,,"HEADWATERS MEDIA, LLC",Country,
103.9,K280AT,ELY,MN,DRL,0.117,47.88988888888889,91.86652777777778,D,NORTHERN COMMUNITY RADIO KAXE-FM,14.0,"RANGE PAGING, INC",News/Variety,Duluth-Superior
103.9,K280AZ,COOK,MN,DRL,0.091,47.85102777777778,92.68933333333334,D,PSALM FM,37.0,"HEARTLAND CHRISTIAN BROADCASTERS, INC.",Contemporary Christian/Religious Teaching,Duluth-Superior
103.9,K280EB,ALBERT LEA,MN,NDIR,0.01,43.64911111111111,93.36769444444444,D,MPR NEWS,19.0,MINNESOTA PUBLIC RADIO,News/Talk,
103.9,K280EC,OWATONNA,MN,DRL,0.205,44.08858333333333,93.14047222222223,D,MPR NEWS,97.0,MINNESOTA PUBLIC RADIO,News/Talk,
103.9,K280EF,AUSTIN,MN,NDIR,0.009,43.67022222222222,92.97711111111111,D,89.3 THE CURRENT,22.0,MINNESOTA PUBLIC RADIO,Adult Alternative,
103.9,K280EI,WINONA,MN,DRL,0.14,44.03022222222222,91.64430555555556,D,KQ 98,106.0,"FAMILY RADIO, INC.",Country,
103.9,K280ET,OLIVIA,MN,NDIR,0.17,44.75913888888889,94.87333333333332,D,CLASSICAL MPR,124.1,MINNESOTA PUBLIC RADIO,Classical,
104.1,K281AB,GRAND RAPIDS,MN,DRL,0.25,47.24713888888889,93.56102777777778,D,CLASSICAL MPR,,MINNESOTA PUBLIC RADIO,Classical,
104.5,K283BG,MINNEAPOLIS,MN,NDIR,0.099,44.94647222222222,93.32358333333333,D,RADIO K,63.1,REGENTS OF THE UNIVERSITY OF MINNESOTA,Adult Alternative,Minneapolis-Saint Paul
104.9,K285EL,ROCHESTER,MN,NDIR,0.25,44.018972222222224,92.46575,D,Y 105,,"Townsquare License, LLC",Soft AC,"Rochester, MN"
104.9,K285FK,WALKER,MN,NDIR,0.19,47.09327777777778,94.58,D,YOUR Q FM,96.6,"SHINE THE LIGHT, INC",Contemporary Christian,
104.9,K285FX,NEW ULM,MN,NDIR,0.25,44.43116666666666,94.53202777777777,D,,,"MINN-IOWA CHRISTIAN BROADCASTING, INC.",Contemporary Christian,
105.1,K286AU,GLENCOE,MN,NDIR,0.115,44.74358333333333,94.39358333333334,D,MINNESOTA PUBLIC RADIO,89.0,MINNESOTA PUBLIC RADIO,News/Talk,
105.1,K286AW,MANKATO,MN,NDIR,0.01,44.14191666666667,94.00161111111112,D,89.3 THE CURRENT,75.4,MINNESOTA PUBLIC RADIO,Adult Alternative,
105.1,K286DB,BRAINERD,MN,NDIR,0.25,46.32194444444445,94.16555555555556,D,THE FAN 1380 AM,,"HBI Radio Brainerd/Wadena, LLC",Sports,
105.5,K288BF,GRAND MARAIS,MN,NDIR,0.023,47.76938888888889,90.34591666666667,D,LIFE-FM 97.3,26.0,UNIVERSITY OF NORTHWESTERN-ST. PAUL,Contemporary Christian,
105.5,K288GR,BAYPORT,MN,NDIR,0.25,44.96805555555556,92.66722222222222,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Minneapolis-Saint Paul
105.7,K289AE,OWATONNA,MN,DRL,0.17,44.08858333333333,93.14047222222223,D,CLASSICAL MPR,103.0,MINNESOTA PUBLIC RADIO,Classical,
105.7,K289BO,ROCHESTER,MN,NDIR,0.115,44.02441666666667,92.54488888888889,D,KNOW JESUS CARES FOR YOU,118.0,"MINN-IOWA CHRISTIAN BROADCASTING, INC.",Contemporary Christian,"Rochester, MN"
105.7,K289CL,GLENWOOD,MN,NDIR,0.25,45.67108333333333,95.38475000000001,D,NEWSTALK RADIO 1490,,"LEIGHTON RADIO HOLDINGS, INC.",News/Talk,
105.7,K289CO,WILLMAR,MN,NDIR,0.25,45.16608333333333,95.04388888888889,D,FOX NEWS RADIO 1590 - 105.7,,"IOWA CITY BROADCASTING COMPANY, INC.",News/Talk,
106.3,K292GU,WASECA,MN,NDIR,0.25,44.04552777777778,93.38411111111112,D,THE FAN OWATONNA,,"Blooming Prairie Farm Radio, Inc.",Sports,
106.3,K292HI,MANKATO,MN,NDIR,0.25,44.16730555555555,93.91027777777778,D,THE FAN 1230 AM - 103.1 FM,,"SUBARCTIC MEDIA, LLC",Sports,
106.3,K292HK,BEMIDJI,MN,NDIR,0.25,47.55577777777778,94.80138888888888,D,TALK RADIO 1360,,"R.P. BROADCASTING, INC.",Talk,
106.5,K293BA,ELKO,MN,NDIR,0.196,44.57188888888889,93.29491666666667,D,KNOW JESUS LOVES YOU,82.7,"MINN-IOWA CHRISTIAN BROADCASTING, INC.",Contemporary Christian,Minneapolis-Saint Paul
106.5,K293CV,ROCHESTER,MN,NDIR,0.25,44.01891666666666,92.46591666666667,D,ROCHESTER'S NUMBER 1 HIT MUSIC STATION,,"Townsquare License, LLC",Contemporary Hit Radio,"Rochester, MN"
106.7,K294AM,WEST ST. PAUL,MN,NDIR,0.17,44.891333333333336,93.07963888888888,D,,96.0,HMONG RADIO BROADCAST LLC,Ethnic,Minneapolis-Saint Paul
106.7,K294DF,NEW PRAGUE,MN,NDIR,0.25,44.461083333333335,93.58577777777778,D,CLASSIC MUSIC KCHK,,"INGSTAD BROTHERS BROADCASTING, LLC",Country,
106.9,K295BD,ST. JAMES,MN,NDIR,0.085,43.977444444444444,94.65525000000001,D,CLASSICAL MPR,89.7,MINNESOTA PUBLIC RADIO,Classical,
107.1,K296ER,MANKATO,MN,NDIR,0.25,44.12744444444444,94.03438888888888,D,,72.0,"MINN-IOWA CHRISTIAN BROADCASTING, INC.",Religious Teaching,
107.3,K297AD,GRAND RAPIDS,MN,DRL,0.25,47.24713888888889,93.56102777777778,D,MPR NEWS,,MINNESOTA PUBLIC RADIO,News/Talk,
107.5,K298CO,MINNEAPOLIS,MN,DRL,0.25,44.98886111111111,93.35188888888888,D,AM 1280 THE PATRIOT,,"SALEM MEDIA OF MASSACHUSETTS, LLC",Talk,Minneapolis-Saint Paul
107.7,K299AL,ALBERT LEA,MN,NDIR,0.25,43.627722222222225,93.36383333333333,D,TWIN CITIES CHRISTIAN RADIO,,UNIVERSITY OF NORTHWESTERN-ST. PAUL,Contemporary Christian,
107.7,K299BT,ALBANY,MN,NDIR,0.25,45.63136111111111,94.60027777777778,D,KASM YOUR DEPENDABLE NEIGHBOR,,"CRYSTAL MEDIA GROUP, LLC",Talk,Saint Cloud
107.7,K299BX,MORRIS,MN,NDIR,0.25,45.60302777777778,95.88755555555556,D,KMRS 1230 AM - 107.7 FM,,"IOWA CITY BROADCASTING COMPANY, INC.",Talk,
107.9,K300EA,BEMIDJI,MN,NDIR,0.092,47.557249999999996,94.8013611111111,D,NORTHERN COMMUNITY RADIO KAXE-FM,,LEECH LAKE BAND OF OJIBWE,News/Variety,
