frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
100.7,4VLB-FM-8,MARMELADE,AR,,0.25,19.515888888888888,72.36219444444444,C,RADIO GINEN,766.0,,Tropical,
100.7,4VLB-FM-9,SAINT-MARC,AR,,0.25,19.10611111111111,72.69611111111111,C,RADIO GINEN,50.0,,Tropical,
101.3,4VGE-FM,SAINT-MARC,AR,,0.3,19.104916666666668,72.69494444444445,C,RADIO SUPER GEMINI,50.0,,Variety,
101.9,4VHP-FM,GONAÏVES,AR,,0.3,19.4475,72.6888888888889,C,RADIO CLUB HAITI PRESS,35.0,,News/Talk,
102.3,4VLS-FM,SAINT-MARC,AR,,0.3,19.104916666666668,72.69494444444445,C,RADIO LA VOIX DU SALUT,50.0,,Variety,
102.5,4VZP-FM-2,SAINT-MARC,AR,,0.3,19.10611111111111,72.69611111111111,C,ZENITH FM,50.0,,Variety,
102.9,4VAM-FM,SAINT-MARC,AR,,0.3,19.093083333333333,72.71247222222223,C,RADIO TÊTE A TÊTE,50.0,,Variety,
103.3,4VJC-FM,GONAÏVES,AR,,0.3,19.451138888888888,72.68016666666666,C,RADIO INDÉPENDENCE,35.0,,Variety,
104.1,4VJG-FM,MARCHAND DESSALINES,AR,,0.3,19.25788888888889,72.51733333333333,C,RADIO MESSIE CONTINENTAL,49.0,,News/Talk/Variety,
104.5,4VMX-FM,SAINT-MARC,AR,,0.3,19.1075,72.6995,C,RADIO MAX FM,50.0,,Variety,
105.3,4VRM-FM,SAINT-MARC,AR,,0.3,19.10611111111111,72.69611111111111,C,RADIO REALITE FM,50.0,,Variety,
105.5,4VEX-FM,GONAÏVES,AR,,0.3,19.4475,72.6888888888889,C,RADIO EXPRESS INTERNATIONALE,35.0,,Variety,
105.7,4VDE-FM,SAINT-MARC,AR,,0.3,19.104916666666668,72.69494444444445,C,RADIO DELTA STEREO,50.0,,Variety,
106.1,4VCFN-FM,DESDUNES,AR,,0.3,19.289361111111113,72.6583888888889,C,RADIO CHRIST FELLOWSHIP NETWORK,40.0,,Religious,
106.5,4VEI-FM,SAINT-MARC,AR,,0.3,19.104916666666668,72.69494444444445,C,RADIO REVOLUTION INTER,50.0,,Variety,
107.3,4VTC-FM-2,GONAÏVES,AR,,0.3,19.4475,72.6888888888889,C,RADIO TOP FM,35.0,,Tropical,
107.7,4VSN-FM-1,GONAÏVES,AR,,0.3,19.4475,72.6888888888889,C,RADIO SANS SOUCI,35.0,,Variety,
93.9,4VEL-FM-2,GONAÏVES,AR,,0.5,19.446583333333333,72.69169444444445,C,RADIO ETINCELLES,0.0,,Variety,
92.9,4VCGM-FM-3,SAINT-MARC,AR,,0.3,19.104916666666668,72.69494444444445,C,MINUSTAH FM,50.0,,News/Talk,
88.5,K203BO,MENA,AR,NDIR,0.205,34.59291666666667,94.24152777777778,D,KUAF 91.3,64.0,CSN INTERNATIONAL,News/Classical,
88.7,K204DI,HOT SPRINGS,AR,NDIR,0.034,34.40397222222222,93.11988888888888,D,RADIO BY GRACE,,"RADIO BY GRACE, INC.",Religious Teaching,Hot Springs
88.7,K204DN,PARAGOULD,AR,DRL,0.14,36.06838888888889,90.63288888888889,D,CSN INTERNATIONAL,122.1,CSN INTERNATIONAL,Religious Teaching,
88.7,K204DO,PINE BLUFF,AR,NDIR,0.099,34.224000000000004,92.00680555555556,D,CSN INTERNATIONAL,60.6,CSN INTERNATIONAL,Religious Teaching,
88.9,K205AA,FAYETTEVILLE,AR,DRL,0.025,36.06533333333333,94.17491666666668,D,KUAF 91.3,85.0,BOARD OF TRUSTEES OF THE UNIVERSITY OF ARKANSAS,News/Talk/Classical,"Fayetteville, AR"
89.3,K207CW,PARIS,AR,NDIR,0.01,35.165083333333335,93.67741666666667,D,CSN INTERNATIONAL,659.0,CSN INTERNATIONAL,Religious Teaching,Ft. Smith
