frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
100.7,K264CW,SHELDON,IA,NDIR,0.25,43.18136111111111,95.8658611111111,D,ALL TALK,,"Community First Broadcasting, LLC",Talk,
100.9,K265EH,WAVERLY,IA,NDIR,0.14,42.77247222222222,92.37658333333333,D,AIR1,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Waterloo-Cedar Falls
101.1,K266AN,ATLANTIC,IA,NDIR,0.25,41.41722222222222,95.00444444444445,D,KJAN AM 1220 - FM 101.1,80.1,WIRELESS COMMUNICATIONS CORP.,Variety,
101.3,K267CY,DES MOINES,IA,DRL,0.13,41.66277777777778,93.75666666666666,D,1700 KBGG,,Cumulus Media,Talk/Sports,Des Moines
101.5,K268AF,DECORAH,IA,NDIR,0.2,43.344944444444444,91.81125,D,YOUR GOOD NEWS STATION,85.0,"FAITH SOUND, INC.",Contemporary Christian,
101.5,K268CY,CEDAR RAPIDS,IA,NDIR,0.03,42.05947222222222,91.54427777777778,D,LEO 1360,,iHeartMedia,Adult Standards,Cedar Rapids
101.5,K268CZ,SIOUX CENTER,IA,NDIR,0.25,43.09275,96.15697222222222,D,SIOUX RITMO,,"COMMUNITY FIRST BROADCASTING, LLC",Adult Hits,
101.5,K268DI,COUNCIL BLUFFS,IA,DRL,0.175,41.20777777777778,95.90694444444445,D,RADIO THAT CHANGES THE WAY YOU LIVE,,"WILKINS COMMUNICATIONS NETWORK, INC.",Religious Teaching,Omaha-Council Bluffs
101.5,K268DS,BOONE,IA,NDIR,0.25,42.06472222222222,93.88083333333333,D,LOCAL NEWS RADIO AM 1590,,FIELDVIEW BROADCASTING LLC,Talk/Sports,Des Moines
101.5,K268DT,CEDAR FALLS,IA,NDIR,0.25,42.50219444444444,92.34102777777777,D,CRUISIN` 1250 & 105.1 KCFI,,"COLOFF MEDIA, LLC",Oldies,Waterloo-Cedar Falls
101.7,K269EK,DUBUQUE,IA,DRL,0.218,42.51916666666666,90.6198611111111,D,CLASSICAL RADIO,95.5,"Iowa Public Radio, Inc.",Classical/Jazz,
102.1,K271AF,ELDRIDGE,IA,DRL,0.25,41.65697222222222,90.58344444444444,D,,83.0,"Iowa Public Radio, Inc.",News/Talk/Adult Alternative,Quad Cities
102.1,K271CO,DES MOINES,IA,NDIR,0.099,41.59305555555556,93.63022222222222,D,102.1 FM/1350AM  ESPN,,"SAGA COMMUNICATIONS OF IOWA, LLC",Sports,Des Moines
102.1,K271CT,CRESTON,IA,NDIR,0.25,41.094722222222224,94.37525,D,KOOL 102,,"G.O. RADIO, LTD.",Classic Hits,
102.3,K272DY,RED OAK,IA,NDIR,0.25,41.0175,95.20527777777778,D,COUNTRY SUNSHINE,46.1,"HAWKEYE COMMUNICATIONS, INC.",Country,
102.3,K272GA,WATERLOO,IA,NDIR,0.25,42.41305555555555,92.43777777777778,D,THE FAN 1650 -102.3,,"COLOFF MEDIA, LLC",Sports,Waterloo-Cedar Falls
102.3,K272GB,CEDAR RAPIDS,IA,NDIR,0.25,42.044999999999995,91.64683333333333,D,KGYM RADIO 1600,,"KZIA, INC.",Sports,Cedar Rapids
102.5,K273CC,MOUNT PLEASANT,IA,NDIR,0.25,41.305027777777774,91.71016666666667,D,KCII RADIO,84.5,"M and H Broadcasting, Inc.",Classic Hits,
102.5,K273DD,SPENCER,IA,NDIR,0.25,43.16580555555555,95.1463888888889,D,KICD-AM 1240,,"SAGA COMMUNICATIONS OF IOWA, LLC",Talk/Sports,
102.7,K274CV,OTTUMWA,IA,NDIR,0.25,41.02472222222222,92.46936111111111,D,KBIZ  AM 1240 & 102.7 FM,,O TOWN COMMUNICATIONS INC.,Talk/Sports,
103.3,K277DM,CHARLES CITY,IA,NDIR,0.169,43.05327777777777,92.67072222222222,D,FABULOUS 1580 & 103.3,,"COLOFF MEDIA, LLC",Oldies,
103.7,K279AN,MARSHALLTOWN,IA,NDIR,0.25,42.071361111111116,92.9221388888889,D,OLDIES 1190,35.5,MTN BROADCASTING INC.,Oldies,
103.7,K279BX,DES MOINES,IA,NDIR,0.25,41.58888888888889,93.53827777777778,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Des Moines
103.9,K280GT,SIGOURNEY,IA,DRL,0.25,41.32694444444445,92.1798888888889,D,TODAY`S NEWS YESTERDAY`S HITS,,JOMAST CORPORATION,Classic Hits,
103.9,K280GY,CENTERVILLE,IA,NDIR,0.25,40.79194444444444,92.87769444444444,D,KCOG RADIO,,"Honey Creek Broadcasting, LLC",Adult Contemporary,
103.9,K280HA,HIAWATHA,IA,NDIR,0.25,42.0325,91.67361111111111,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Cedar Rapids
104.1,K281DB,DAVENPORT,IA,NDIR,0.25,41.532916666666665,90.57355555555556,D,ESPN SPORTS,,"Townsquare License, LLC",Sports,Quad Cities
104.5,K283AG,SIOUX CITY,IA,NDIR,0.25,42.494166666666665,96.41530555555556,D,99.9/104.5 THE OUTLAW,82.0,"SAGA COMMUNICATIONS OF SOUTH DAKOTA, LLC",Country,Sioux City
104.5,K283BV,DAVENPORT,IA,NDIR,0.25,41.53725,90.57511111111111,D,ALT 104.5,,iHeartMedia,Rock,Quad Cities
104.5,K283CC,DES MOINES,IA,NDIR,0.25,41.63194444444444,93.45744444444445,D,PURE OLDIES 104.5,,"SAGA COMMUNICATIONS OF IOWA, LLC",Oldies,Des Moines
104.5,K283CK,FORT MADISON,IA,NDIR,0.25,40.65836111111111,91.27236111111111,D,FOX SPORTS 1360,,PRITCHARD BROADCASTING CORPORATION,Sports,
104.7,K284CN,AMES,IA,NDIR,0.25,42.031416666666665,93.65111111111112,D,IOWA PUBLIC RADIO,,"Iowa Public Radio, Inc.",News/Talk,Des Moines
104.9,K285ET,KIRON,IA,NDIR,0.25,42.13608333333333,95.34191666666666,D,100.7 THE FISH,50.1,WEST IOWA FELLOWSHIP OF EVANGELICALS,Contemporary Christian,
105.1,K286BY,CEDAR RAPIDS,IA,NDIR,0.062,42.044999999999995,91.64683333333333,D,,,Calvary Chapel Iowa,Religious Teaching,Cedar Rapids
105.1,K286CI,WATERLOO,IA,NDIR,0.25,42.50219444444444,92.34102777777777,D,CRUISIN` 1250 & 105.1 KCFI,,"COLOFF MEDIA, LLC",Oldies,Waterloo-Cedar Falls
105.9,K290CL,CLINTON,IA,NDIR,0.25,41.86,90.205,D,KROS RADIO 1340 & 105.9,,"KROS BROADCASTING, INC",Talk,
106.1,K291BP,BETTENDORF,IA,NDIR,0.25,41.54058333333333,90.58233333333332,D,,,ST. AMBROSE COLLEGE,Variety,Quad Cities
106.3,K292DJ,GUTTENBERG,IA,NDIR,0.009,42.78525,91.10622222222221,D,BEST COUNTRY AROUND,27.0,"DESIGN HOMES, INC.",Country,
106.3,K292DP,MARQUETTE,IA,NDIR,0.009,43.04913888888888,91.18011111111112,D,BEST COUNTRY AROUND,11.0,"DESIGN HOMES, INC.",Country,
106.3,K292FZ,IOWA CITY,IA,NDIR,0.175,41.68391666666666,91.50877777777778,D,Z-102.9,99.4,"KZIA, INC.",Contemporary Hit Radio,
106.3,K292GR,BURLINGTON,IA,NDIR,0.25,40.819722222222225,91.11749999999999,D,,,WESTERN ILLINOIS UNIVERSITY,Contemporary Christian,
106.5,K293CH,WATERLOO,IA,NDIR,0.25,42.50219444444444,92.34102777777777,D,CORN COUNTRY 106.5,,"COLOFF MEDIA, LLC",Country,Waterloo-Cedar Falls
106.5,K293CX,COUNCIL BLUFFS,IA,NDIR,0.25,41.25416666666667,95.83555555555554,D,BLUFFS COUNTRY 106.5,,"WALNUT RADIO, LLC",Country,Omaha-Council Bluffs
106.9,K295AC,IOWA CITY,IA,NDIR,0.17,41.68388888888889,91.50888888888889,D,ALL THAT JAZZ,17.8,KIRKWOOD COMMUNITY COLLEGE,Jazz,
107.1,K296GZ,DAVENPORT,IA,NDIR,0.25,41.50083333333333,90.67333333333333,D,,,"RADIO BY GRACE, INC.",Country,Quad Cities
107.3,K297BS,WATERLOO,IA,NDIR,0.25,42.44583333333333,92.375,D,107.3 HANK-FM,,"NRG LICENSE SUB, LLC",Country,Waterloo-Cedar Falls
107.5,K298BM,CEDAR RAPIDS,IA,NDIR,0.25,42.044999999999995,91.64683333333333,D,X107.5,,"KZIA, INC.",Rock,Cedar Rapids
107.7,K299AU,NORTH BURLINGTON,IA,NDIR,0.25,40.812527777777774,91.08569444444444,D,K-LOVE,26.8,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
107.7,K299BA,OTTUMWA,IA,NDIR,0.25,41.02444444444444,92.48241666666667,D,KLEE 1480 AM/107.7 FM,,"O-TOWN COMMUNICATIONS, INC.",Oldies,
107.9,K300CF,ALGONA,IA,NDIR,0.25,43.196416666666664,94.21705555555556,D,KNOW JESUS LOVES YOU,58.1,"MINN-IOWA CHRISTIAN BROADCASTING, INC.",Contemporary Christian,
97.5,KACJ-LP,CEDAR RAPIDS,IA,NDIR,0.067,42.02777777777778,91.64044444444446,LP100,,36.584778,Friendship Baptist Church,Religious Teaching,Cedar Rapids
88.9,KAIP,WAPELLO,IA,NDIR,13.5,41.08305555555556,91.17194444444445,C2,AIR1,151.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
88.5,KALA,DAVENPORT,IA,DRL,10.0,41.59552777777778,90.67894444444445,C3,,98.5,ST. AMBROSE UNIVERSITY,Variety/News/Talk,Quad Cities
92.9,KATF,DUBUQUE,IA,NDIR,92.0,42.528888888888886,90.61625,C1,KAT FM,309.0,"RADIO DUBUQUE, INC.",Adult Contemporary,
101.7,KAYL-FM,STORM LAKE,IA,NDIR,50.0,42.63469444444444,95.16972222222223,C2,MIX 101.7 KAYL,122.0,"COMMUNITY FIRST BROADCASTING, LLC",Adult Contemporary,
89.9,KAYP,BURLINGTON,IA,NDIR,9.0,40.799749999999996,91.54322222222223,C3,AMERICAN FAMILY RADIO,,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
103.3,KAZR,PELLA,IA,NDIR,100.0,41.53805555555555,93.29936111111111,C1,LASER 103.3,227.0,"SAGA COMMUNICATIONS OF IOWA, LLC",Rock,Des Moines
97.5,KBVU-FM,ALTA,IA,NDIR,6.0,42.63469444444444,95.16972222222223,A,THE EDGE,96.0,BUENA VISTA UNIVERSITY,Rock,
88.1,KBBG,WATERLOO,IA,NDIR,9.5,42.51247222222222,92.3235,C3,COMMUNICATE TO EDUCATE,47.0,"AFRO AMERICAN COMMUNITY BROADCASTING, INC.",Variety,Waterloo-Cedar Falls
88.5,KBDC,MASON CITY,IA,NDIR,68.0,43.36994444444444,93.2743611111111,C1,AMERICAN FAMILY RADIO,,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
97.1,KBDJ-LP,WATERLOO,IA,NDIR,0.1,42.49813888888889,92.33447222222222,LP100,,1.064577,"HUMANITY'S HOPE FOUNDATION, INC.",Religious Teaching,Waterloo-Cedar Falls
99.7,KBEA-FM,MUSCATINE,IA,NDIR,100.0,41.60641666666667,90.99319444444444,C1,B 100,265.0,"Townsquare License, LLC",Contemporary Hit Radio,
101.7,KBKB-FM,FORT MADISON,IA,NDIR,50.0,40.72363888888889,91.23041666666667,C2,"BETTER COUNTRY 101.7, THE BULL",142.0,"TITAN BROADCASTING, LLC",Country,
104.9,KBOE-FM,OSKALOOSA,IA,NDIR,50.0,41.32083333333334,92.64575,C2,YOUR STATION CONNECTION,150.0,Jomast Corporation,Country,
88.3,KCCK-FM,CEDAR RAPIDS,IA,OTS,10.0,41.909166666666664,91.65488888888889,C3,KCCK JAZZ 88.3,128.0,KIRKWOOD COMMUNITY COLLEGE,Jazz,Cedar Rapids
98.3,KCDM-LP,BURLINGTON,IA,NDIR,0.041,40.80166666666666,91.14069444444445,LP100,,46.096474,BURLINGTON DIVINE MERCY ASSOCIATION,Religious Teaching,
95.9,KCHA-FM,CHARLES CITY,IA,NDIR,6.0,43.05327777777777,92.67072222222222,A,AMERICA'S HOMETOWN RADIO,97.0,"COLOFF MEDIA, LLC",Adult Contemporary,
92.1,KCHE-FM,CHEROKEE,IA,NDIR,6.0,42.789138888888886,95.5525,A,CLASSIC HITS 92.1,64.0,BETTER BROADCASTING INCORPORATED,Classic Hits,
106.1,KCII-FM,WASHINGTON,IA,NDIR,6.2,41.305027777777774,91.71016666666667,C3,"TODAY'S NEWS, YESTERDAY'S MUSIC",91.0,"M and H Broadcasting, Inc.",Classic Hits,
89.5,KCJA,CONWAY,IA,NDIR,0.1,40.74886111111111,94.61911111111111,A,,11.0,"CALVARY CHAPEL CLARINDA, INC.",Religious Teaching,
97.9,KCMR,MASON CITY,IA,NDIR,6.0,43.121611111111115,93.19741666666667,A,INSPIRATION 97.9,96.0,TLC BROADCASTING CORPORATION,Gospel Music/Religious Teaching,
95.9,KCOB-FM,NEWTON,IA,NDIR,5.1,41.736361111111115,93.02019444444444,A,COUNTRY'S BEST,108.0,ALPHA MEDIA LICENSEE LLC,Country,Des Moines
106.5,KCQQ,DAVENPORT,IA,NDIR,100.0,41.63280555555556,90.41069444444445,C1,BIG 106.5,273.0,iHeartMedia,Classic Hits,Quad Cities
98.3,KCRD-LP,DUBUQUE,IA,NDIR,0.098,42.499722222222225,90.68097222222222,LP100,EWTN,30.4,"AQUINAS COMMUNICATIONS, INC.",Religious Teaching,
96.7,KCRM-LP,MARSHALLTOWN,IA,NDIR,0.1,42.005833333333335,92.89436111111112,LP100,RELEVANT RADIO,26.735592,MARSHALLTOWN ASSOCIATION FOR CATHOLIC EDUCATION & EVANGEL,Religious Teaching,
97.7,KCRR,GRUNDY CENTER,IA,NDIR,16.0,42.39055555555556,92.5321388888889,C3,THE CLASSIC ROCK STATION,124.0,"Townsquare License, LLC",Classic Rock,Waterloo-Cedar Falls
95.3,KCSI,VILLISCA,IA,NDIR,50.0,41.026444444444444,95.20083333333334,C2,COUNTRY SUNSHINE,101.0,"HAWKEYE COMMUNICATIONS, INC.",Country,
100.1,KCTN,GARNAVILLO,IA,NDIR,6.0,42.884972222222224,91.31986111111111,A,KCTN COUNTRY 100.1,100.0,"DESIGN HOMES, INC.",Country,
93.5,KCVM,EVANSDALE,IA,NDIR,11.0,42.50219444444444,92.34102777777777,C3,93.5 THE MIX,71.2,"COLOFF MEDIA, LLC",Adult Hits,Waterloo-Cedar Falls
99.9,KCWN,NEW SHARON,IA,NDIR,25.0,41.29222222222222,92.67352777777778,C3,WHERE HOPE SHINES,86.0,CROWN BROADCASTING CORPORATION,Contemporary Christian,
105.1,KCYZ,AMES,IA,NDIR,25.0,42.077194444444444,93.64855555555556,C3,NOW 105.1,100.0,iHeartMedia,Hot AC,Des Moines
95.1,KCZE,NEW HAMPTON,IA,NDIR,5.5,43.04608333333333,92.30266666666667,A,95.1 THE BULL,103.0,"COLOFF MEDIA, LLC",Country,
102.3,KCZQ,CRESCO,IA,OTS,3.0,43.42966666666666,92.16375000000001,A,SUPER C RADIO,100.0,"Mega Media, LTD.",Adult Contemporary,
92.9,KDAO-FM,ELDORA,IA,NDIR,6.0,42.26361111111111,93.06611111111111,A,SOFT ROCK 99.5,100.0,"ELDORA BROADCASTING COMPANY, INC.",Soft AC,
104.5,KDAT,CEDAR RAPIDS,IA,OTS,100.0,42.08080555555556,91.696,C1,TODAY`S BEST MIX,168.0,"Townsquare License, LLC",Adult Contemporary,Cedar Rapids
91.3,KDFR,DES MOINES,IA,DRL,32.0,41.61638888888889,93.52666666666667,C2,FAMILY RADIO,136.0,"FAMILY STATIONS, INC.",Religious Teaching,Des Moines
100.5,KDHK,DECORAH,IA,NDIR,42.0,43.28691666666666,91.88433333333334,C2,100.5 HAWK RAWK,162.0,"LA Communications, Inc.",Rock,
101.5,KDNH-LP,MARSHALLTOWN,IA,NDIR,0.1,42.005833333333335,92.89436111111112,LP100,EWTN,26.735592,"K. OF C. BUILDING, INC.",Religious,
105.5,KDLS-FM,PERRY,IA,DRL,10.0,41.72638888888889,93.86077777777777,C3,LA LEY 105.5 FM,157.0,"Trinity Communications, Inc.",Regional Mexican,Des Moines
98.3,KDME-LP,FORT MADISON,IA,NDIR,0.1,40.63725,91.34125,LP100,,-2.853825,DIVINE MERCY EDUCATIONAL RADIO ASSOCIATION,Religious Teaching,
103.1,KDMG,BURLINGTON,IA,NDIR,12.0,40.73447222222222,91.25430555555556,C3,BIG COUNTRY 103-1,145.0,PRITCHARD BROADCASTING CORPORATION,Country,
88.1,KDPS,DES MOINES,IA,NDIR,5.2,41.58388888888889,93.64152777777778,A,,85.0,DES MOINES INDEPENDENT SCHOOL DISTRICT,Variety,Des Moines
100.3,KDRB,DES MOINES,IA,NDIR,100.0,41.830000000000005,93.61522222222222,C,100.3 THE BUS,547.0,iHeartMedia,Adult Hits,Des Moines
104.9,KDSN-FM,DENISON,IA,DRL,6.0,42.03611111111111,95.32916666666667,A,HIVE 105,90.0,CRAWFORD COUNTY BROADCASTING CORP.,Adult Contemporary,
99.3,KDST,DYERSVILLE,IA,OTS,3.0,42.42858333333333,91.21402777777779,A,REAL COUNTRY,91.0,"DESIGN HOMES, INC.",Country,
89.9,KEWR-FM,Cedar Rapids,IA,NDIR,0.87,42.044999999999995,91.64694444444446,A,,206.0,Calvary Chapel Iowa,,Cedar Rapids
102.1,KFIM-LP,CARROLL,IA,NDIR,0.1,42.04913888888888,94.8845,LP100,,29.026573,CARROLL IMPACT EDUCATIONAL ASSOCIATION,Contemporary Christian,
98.9,KFMG-LP,DES MOINES,IA,NDIR,0.071,41.59305555555556,93.63027777777778,LP100,,39.78289,THE DES MOINES COMMUNITY RADIO FOUNDATION (NEWLY FORMED),Variety,Des Moines
107.9,KFMW,WATERLOO,IA,NDIR,100.0,42.400555555555556,91.84349999999999,C,ROCK 108,550.0,"NRG LICENSE SUB, LLC",Rock,
88.7,KFOM,STANTON,IA,NDIR,0.1,40.946999999999996,95.06144444444445,A,,39.0,"CALVARY CHAPEL CLARINDA, INC.",Religious Teaching,
94.9,KGGO,DES MOINES,IA,NDIR,100.0,41.63166666666667,93.4568888888889,C0,95 KGGO,325.0,Cumulus Media,Classic Rock,Des Moines
95.5,KGLI,SIOUX CITY,IA,NDIR,100.0,42.514694444444444,96.30388888888889,C1,KG-95,274.0,iHeartMedia,Adult Contemporary,Sioux City
98.9,KGRA,JEFFERSON,IA,NDIR,11.0,41.98163888888889,94.52025,C3,KG 98-9 / RACCOON VALLEY RADIO / TRUE COUNTRY,152.0,"M and H Broadcasting, Inc.",Country,Des Moines
97.3,KGRR,EPWORTH,IA,NDIR,25.0,42.45805555555556,90.77791666666667,C3,97.3 THE ROCK,100.0,"RADIO DUBUQUE, INC.",Rock,
107.3,KGRS,BURLINGTON,IA,OTS,100.0,40.82391666666667,91.1426388888889,C1,MIX 107.3,131.0,"TITAN BROADCASTING, LLC",Hot AC,
92.5,KGYS-LP,DEWITT,IA,NDIR,0.045,41.81419444444444,90.569,LP100,,44.0,DEWITT EDUCATIONAL ASSOCIATION,Religious Teaching,
98.1,KHAK,CEDAR RAPIDS,IA,NDIR,100.0,41.924416666666666,91.61469444444444,C1,,140.0,"Townsquare License, LLC",Country,Cedar Rapids
103.1,KHAM,BRITT,IA,NDIR,10.0,43.01027777777778,93.63694444444445,C3,B 103.1 KHAM,72.0,"COLOFF MEDIA, LLC",Adult Contemporary,
97.7,KHBT,HUMBOLDT,IA,NDIR,5.8,42.73244444444445,94.20661111111112,A,THE BOLT,84.0,"OPEN ROADS MEDIA, L.L.C.",Adult Contemporary,
97.3,KHDK,NEW LONDON,IA,NDIR,3.8,40.79808333333333,91.43961111111112,A,HOT 97.3,125.0,PRITCHARD BROADCASTING CORPORATION,Contemporary Hit Radio,
103.5,KHFR-LP,Keosauqua,IA,NDIR,0.1,41.01011111111111,91.96511111111111,LP100,,27.0,ST. MARY RADIO DBA RADIO APOSTOLATE FOR THE HEARTLAND,Religious Teaching,
106.3,KHIJ-LP,OTTUMWA,IA,NDIR,0.1,41.007444444444445,92.35905555555556,LP100,,25.702929,OTTUMWA SEVENTH-AY ADVENTIST CHURCH,Religious Teaching,
89.5,KHKE,CEDAR FALLS,IA,NDIR,10.0,42.39861111111111,92.32630555555555,C3,IOWA PUBLIC RADIO,127.0,"Iowa Public Radio, Inc.",Classical,Waterloo-Cedar Falls
97.3,KHKI,DES MOINES,IA,NDIR,105.0,41.66277777777778,93.75661111111111,C1,97.3 NASH-FM,143.0,Cumulus Media,Country,Des Moines
89.3,KHLW,TABOR,IA,DRL,50.0,40.575833333333335,95.5736111111111,C2,LIVING WATER RADIO,116.0,CALVARY CHAPEL OF OMAHA,Religious Teaching,
