frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
98.9,WWGA,TALLAPOOSA,GA,NDIR,1.85,33.65094444444444,85.29466666666667,A,GREAT CLASSIC 98.9,182.0,"WKNG, LLC",Classic Hits,Atlanta
107.5,WWGF,DONALSONVILLE,GA,NDIR,6.0,30.97936111111111,84.95741666666667,A,GOOD NEWS NETWORK,96.0,"Augusta Radio Fellowship Institute, Inc",Religious Teaching,
102.5,WWGW-LP,MOULTRIE,GA,NDIR,0.02,31.215194444444442,83.78683333333333,LP100,,67.2,"COLQUITT COUNTY RADIOCASTING, INC.",Variety,
88.9,WWIO-FM,BRUNSWICK,GA,NDIR,11.5,31.18911111111111,81.48452777777779,C3,GEORGIA PUBLIC RADIO,46.0,GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION,News/Variety,Brunswick
93.1,WWKM,ROCHELLE,GA,NDIR,4.7,31.9485,83.43375,A,MIDDLE GEORGIA'S ESPN,81.0,"SHANKS BROADCASTING, LLC",Sports,
102.3,WWLD,CAIRO,GA,NDIR,27.0,30.492416666666667,84.28377777777777,C2,BLAZIN 102.3,184.0,Cumulus Media,Urban Contemporary,Tallahassee
105.3,WWPW,BOWDON,GA,NDIR,61.0,33.4115,84.82994444444444,C1,POWER 105.3,367.0,iHeartMedia,Contemporary Hit Radio,Atlanta
90.7,WWQA,ALBANY,GA,NDIR,5.5,31.645166666666665,84.35408333333332,A,THE LIFE FM,93.0,THE POWER FOUNDATION,Religious Teaching,"Albany, GA"
89.7,WWQE,ELBERTON,GA,DRL,1.15,34.175666666666665,82.95902777777778,A,THE LIFE FM,95.0,THE POWER FOUNDATION,Religious Teaching,
107.9,WWRQ-FM,VALDOSTA,GA,NDIR,50.0,31.05602777777778,83.23155555555556,C2,BEAT 107.9,82.0,"SOUTHERN COMMUNICATIONS, LLC",Urban Contemporary,
97.7,WWUF,WAYCROSS,GA,NDIR,2.0,31.26388888888889,82.29138888888889,A,97.7 THE WOLF,100.0,"HIGGS MULTIMEDIA GROUP, LLC",Adult Contemporary,
102.1,WWWD,BOLINGBROKE,GA,DRL,4.5,32.90833333333333,83.77694444444444,A,HIS RADIO,115.0,RADIO TRAINING NETWORK,Contemporary Christian,Macon
99.7,WWWQ,ATLANTA,GA,NDIR,100.0,33.80733333333333,84.3393611111111,C0,Q 99.7,340.0,Cumulus Media,Contemporary Hit Radio,Atlanta
92.7,WXFC-LP,BLUE RIDGE,GA,NDIR,0.1,34.854055555555554,84.32869444444444,LP100,REBEL RADIO,-2.658905,FANNIN COUNTY BOARD OF EDUCATION,Variety,
103.7,WXKT,MAYSVILLE,GA,NDIR,4.1,34.377611111111115,83.65961111111112,C3,103.7 CHUCK FM,250.0,"Cox Radio, LLC",Adult Hits,
105.9,WXMK,DOCK JUNCTION,GA,NDIR,15.0,31.194388888888888,81.4915,C3,MAGIC 105.9,128.0,"GOLDEN ISLES BROADCASTING, LLC",Hot AC,Brunswick
105.1,WXNV-LP,LOGANVILLE,GA,NDIR,0.039,33.780055555555556,83.85244444444444,LP100,VISIONRADIO 105,48.0,NEW VISION OUTREACH & PERFORMING ARTS MINISTRIES,Contemporary Christian,Atlanta
105.7,WXPB-LP,ATHENS,GA,NDIR,0.028,33.95308333333334,83.40855555555557,LP100,,56.0,ST. JOSEPH'S CATHOLIC CHURCH AND SCHOOL,Talk,
100.5,WXRS-FM,SWAINSBORO,GA,NDIR,3.0,32.581250000000004,82.38705555555556,A,THE ROCKET,91.0,"RADIOJONES, LLC",Country,
91.7,WZTG,Clayton,GA,DRL,0.075,34.84547222222223,83.4995,A,,392.0,Solid Foundation Broadcasting Corporation,,
90.1,WXVS,WAYCROSS,GA,DRL,79.0,31.22161111111111,82.57319444444444,C1,GEORGIA PUBLIC RADIO,280.0,GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION,News/Variety,
100.1,WXYY,RINCON,GA,NDIR,50.0,32.28047222222222,81.19427777777778,C2,G 100,150.0,"Dick Broadcasting Company, Inc. of Tennessee",Rhythmic CHR,Savannah
93.5,WYAW-LP,SAVANNAH,GA,NDIR,0.1,32.15297222222222,81.24483333333333,LP100,,26.0,SAVANNAH ADVENTIST LPFM,Talk,Savannah
92.9,WYBO,WAYNESBORO,GA,DRL,4.3,33.218444444444444,82.04197222222221,A,92.9 THE SOUL MINE,99.0,Big Show Holding LLC,R&B Oldies,
107.1,WYFA,WAYNESBORO,GA,DRL,25.0,33.17847222222222,81.98983333333334,C3,BIBLE BROADCASTING NETWORK,90.0,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,
89.5,WYFK,COLUMBUS,GA,NDIR,50.0,32.67061111111111,84.95366666666666,C2,BIBLE BROADCASTING NETWORK,120.0,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,"Columbus, GA"
89.5,WYFS,SAVANNAH,GA,DRL,100.0,32.065194444444444,81.35149999999999,C1,BIBLE BROADCASTING NETWORK,183.0,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,Savannah
89.5,WYFW,WINDER,GA,DRL,5.0,33.99633333333333,83.75505555555556,A,BIBLE BROADCASTING NETWORK,77.0,"Bible Broadcasting Network, Inc.",Religious Teaching,Atlanta
102.5,WYNR,WAYCROSS,GA,NDIR,97.0,31.156333333333333,81.97177777777777,C1,102.5 WYNR,303.0,iHeartMedia,Country,Brunswick
101.7,WYUM,MOUNT VERNON,GA,NDIR,3.6,32.219861111111115,82.43513888888889,A,SWEET ONION COUNTRY,130.0,"RADIOJONES, LLC",Country,
104.5,WYYU,DALTON,GA,NDIR,6.0,34.828388888888895,84.89463888888889,A,MIXX 104.5,100.0,"NORTH GEORGIA RADIO GROUP, L.P.",Adult Contemporary,
93.3,WZAE,WADLEY,GA,NDIR,4.0,32.848777777777784,82.4026388888889,A,88.3 WAFJ,43.9,"RADIO TRAINING NETWORK, INC.",Contemporary Christian,
105.5,WZBN,CAMILLA,GA,NDIR,6.0,31.314333333333334,84.20488888888889,A,PRAISE 105.5,84.0,GREATER  2ND MT. OLIVE MISSIONARY BAPTIST CHURCH,Gospel Music,
92.9,WZGC,ATLANTA,GA,NDIR,66.0,33.80733333333333,84.33930555555555,C1,92.9 THE GAME,340.0,"Audacy License, LLC",Sports,Atlanta
106.5,WZIQ,SMITHVILLE,GA,NDIR,2.45,31.79988888888889,84.24825,A,GOOD NEWS NETWORK,157.0,"Augusta Radio Fellowship Institute, Inc",Religious Teaching,"Albany, GA"
104.3,WZTR,DAHLONEGA,GA,DRL,3.7,34.49897222222222,84.1421388888889,A,THUNDER 104.3,127.0,"Augusta Radio Fellowship Institute, Inc",Country,
