frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
91.1,W216BT,PORT ST. JOE,FL,NDIR,0.08,29.80627777777778,85.29808333333334,D,THE PUBLIC RADIO CENTER,49.4,Florida State University,News/Talk,
91.3,W217BL,JACKSONVILLE,FL,NDIR,0.027,30.276083333333332,81.63647222222222,D,CSN INTERNATIONAL,83.8,CSN INTERNATIONAL,Religious Teaching,Jacksonville
95.1,W236DN,LEESBURG,FL,NDIR,0.25,28.78136111111111,81.89172222222223,D,,,"Floyd Media Radio, Inc.",Easy Listening,
91.5,W218CW,WEST PALM,FL,NDIR,0.16,26.707555555555555,80.05141666666667,D,K-LOVE,,"FAMILY STATIONS, INC.",Contemporary Christian,West Palm Beach-Boca Raton
91.9,W220EK,OLDSMAR,FL,DRL,0.03,28.18261111111111,82.76780555555555,D,THE JOY FM NETWORK,,"RADIO TRAINING NETWORK, INC.",Contemporary Christian,Tampa-Saint Petersburg-Clearwater
92.1,W221AY,TAVERNIER,FL,DRL,0.08,24.97947222222222,80.55083333333333,D,NPR NEWS FOR SOUTH FLORIDA,,"THE SCHOOL BOARD OF MIAMI - DADE COUNTY, FL",News/Talk/Jazz,
92.1,W221DW,TAMPA,FL,DRL,0.099,28.011972222222223,82.4978611111111,D,MONEY TALK 1010,,"BEASLEY MEDIA GROUP LICENSES, LLC",Business,Tampa-Saint Petersburg-Clearwater
92.1,W221DX,GAINESVILLE,FL,NDIR,0.099,29.682444444444446,82.4131388888889,D,POWER 92.1,,"Urban One Broadcasting Network, LLC",Urban Contemporary,Gainesville-Ocala
92.3,W222BR,PENSACOLA,FL,NDIR,0.25,30.43325,87.21913888888889,D,NEWSRADIO 92.3 FM 1620 AM,,THE DAVID EARL HOXENG REVOCABLE TRUST,News/Talk,Pensacola
92.3,W222CI,BROOKSVILLE,FL,NDIR,0.25,28.555833333333332,82.37647222222222,D,103.9 THE BOOT,,"HERNANDO BROADCASTING COMPANY, INC.",Country,Tampa-Saint Petersburg-Clearwater
92.3,W222CL,FERNANDINA BEACH,FL,NDIR,0.25,30.676055555555557,81.45952777777778,D,LA RAZA 92.9,,"NORSAN MEDIA, LLC",Regional Mexican,Jacksonville
92.5,W223AJ,BELLE GLADE,FL,DRL,0.25,26.665333333333333,80.64366666666668,D,PURE COUNTRY WAFC,,"GLADES MEDIA COMPANY, LLC",Country,West Palm Beach-Boca Raton
92.5,W223CJ,WEST PALM BEACH,FL,NDIR,0.009,26.762,80.07808333333332,D,THE SURF,,"CIRCUITWERKES, INC.",Classic Rock,West Palm Beach-Boca Raton
92.5,W223DG,MADISON,FL,NDIR,0.25,30.473249999999997,83.43569444444445,D,1230 WMAF,,"DOCKINS COMMUNICATIONS, INC.",Country,
92.7,W224AT,TALLAHASSEE,FL,NDIR,0.25,30.50936111111111,84.25738888888888,D,THE PUBLIC RADIO CENTER,76.0,Florida State University,Classical,Tallahassee
92.7,W224CF,AUBURNDALE,FL,DRL,0.25,27.943361111111113,81.91230555555556,D,LA RAZA 1570,,"LA RAZA MEDIA GROUP, LLC",Regional Mexican,Lakeland-Winter Haven
98.1,W251BM,BLOUNTSTOWN,FL,NDIR,0.25,30.453527777777776,85.04130555555555,D,,,"WYBT, LLC",Oldies,
92.7,W224CQ,WINTER GARDEN,FL,NDIR,0.027,28.553333333333335,81.60008333333333,D,BIBLE BROADCASTING NETWORK,74.2,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,Orlando
92.7,W224DJ,MELBOURNE,FL,DRL,0.25,28.137027777777778,80.70327777777779,D,,,iHeartMedia,News/Talk,Melbourne-Titusville-Cocoa
92.7,W224DY,BITHLO,FL,NDIR,0.003,28.558777777777777,81.44883333333334,D,,,UNITY BROADCASTING LLC,Rhythm And Blues,Orlando
92.7,W224EF,ORANGE PARK,FL,DRL,0.25,30.073166666666665,81.79055555555556,D,,,"Norsan Media and Consulting, Inc.",Adult Contemporary,Jacksonville
92.9,W225BI,STOCKADE,FL,NDIR,0.099,30.28108333333333,81.57008333333333,D,LATINA 92.1,232.0,"NORSAN CONSULTING & MANAGEMENT, LLC",Contemporary Hit Radio,Jacksonville
