frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
106.9,W295AI,MARION,VA,NDIR,0.01,36.902,81.54166666666667,D,SPIRIT FM,381.1,"POSITIVE ALTERNATIVE RADIO, INC.",Contemporary Christian,
106.9,W295CP,HARRISONBURG,VA,DRL,0.25,38.452333333333335,78.90863888888889,D,106.9 FM/1360 AM ESPN,,"TIDEWATER COMMUNICATIONS, LLC",Sports,Harrisonburg
107.1,W296AM,BASSETT,VA,NDIR,0.01,36.72511111111111,79.90308333333334,D,THE JOURNEY,106.4,"BIBLE BROADCASTING NETWORK, INC.",Contemporary Christian,
107.3,W297BC,ROANOKE,VA,NDIR,0.125,37.346805555555555,80.03533333333333,D,ROANOKE VALLEY'S NEWS STATION,219.0,"MEL WHEELER, INC.",Talk,Roanoke-Lynchburg
107.3,W297BH,SUFFOLK,VA,DRL,0.25,36.80902777777777,76.50327777777778,D,THE JOURNEY,145.3,"LIBERTY UNIVERSITY, INC.",Contemporary Christian,Norfolk-Virginia Beach-Newport News
107.5,W298BQ,COVINGTON,VA,NDIR,0.25,37.793166666666664,79.93280555555556,D,,,"WVJT, LLC",,
107.5,W298BR,HARRISONBURG,VA,NDIR,0.01,38.452333333333335,78.90863888888889,D,JOY FM,,"POSITIVE ALTERNATIVE RADIO, INC.",Southern Gospel,Harrisonburg
107.5,W298CN,LYNCHBURG,VA,NDIR,0.25,37.34916666666667,79.16777777777779,D,,,"MEL WHEELER, INC.",Sports,Roanoke-Lynchburg
107.5,W298CY,PULASKI,VA,NDIR,0.25,37.065666666666665,80.7833888888889,D,THE LIGHTHOUSE 107.5FM & 1340 AM,,WBLB RADIO INC.,Southern Gospel,
107.7,W299DB,RICHMOND,VA,NDIR,0.03,37.514722222222225,77.5075,D,NEWS TALK WJFN,,"Disruptor Radio, LLC",Talk,Richmond
107.9,W300CN,HARRISONBURG,VA,DRL,0.25,38.39344444444444,78.77027777777778,D,NEWSRADIO WKCY 107.9 & 1300,472.1,iHeartMedia,Talk,Harrisonburg
107.9,W300DS,NORTON,VA,DRL,0.17,36.89816666666667,82.62238888888888,D,99.3 THE X,,"BRISTOL BROADCASTING COMPANY, INC.",Rock,
107.9,W300DV,CHARLOTTESVILLE,VA,NDIR,0.25,38.114583333333336,78.455,D,NEWS TALK 107.5 WCHV,,Monticello Media LLC,News/Talk/Sports,
98.5,WACL,ELKTON,VA,NDIR,0.9,38.39344444444444,78.77027777777778,B1,98-5 ROCK,490.0,iHeartMedia,Rock,Harrisonburg
106.9,WAFX,SUFFOLK,VA,NDIR,100.0,36.802638888888886,76.75494444444445,C,106.9 THE FOX,300.0,"TIDEWATER COMMUNICATIONS, LLC",Classic Rock,Norfolk-Virginia Beach-Newport News
92.5,WAIW,WINCHESTER,VA,NDIR,22.0,38.95591666666667,78.02413888888888,B,AIR1,434.0,Educational Media Foundation,Contemporary Christian,Winchester
103.3,WAKG,DANVILLE,VA,NDIR,100.0,36.74122222222222,79.38444444444445,C1,TODAY'S HOT COUNTRY & COOL CLASSICS,199.0,PIEDMONT BROADCASTING CORPORATION,Country,
102.5,WARJ,SHAWSVILLE,VA,DRL,0.15,37.19511111111111,80.15613888888889,A,AIR1,591.0,Educational Media Foundation,Contemporary Christian,Roanoke-Lynchburg
91.3,WARN,CULPEPER,VA,DRL,13.5,38.740972222222226,77.8358611111111,B,AMERICAN FAMILY RADIO,161.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
90.1,WARV-FM,COLONIAL HEIGHTS,VA,DRL,0.56,37.25069444444444,77.30608333333333,A,AIR1,86.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Richmond
105.1,WAVA-FM,ARLINGTON,VA,NDIR,33.0,38.891777777777776,77.13163888888889,B,LIFE CHANGING TALK RADIO,184.0,SALEM COMMUNICATIONS HOLDING CORPORATION,Religious Teaching,"Washington, DC"
101.7,WAWX,LYNCHBURG,VA,NDIR,6.0,37.46222222222222,79.14194444444445,A,K-LOVE,65.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Roanoke-Lynchburg
93.5,WAXM,BIG STONE GAP,VA,NDIR,2.45,36.91397222222222,82.89430555555556,C2,5 STAR COUNTRY,574.0,"VALLEY BROADCASTING AND COMMUNICATIONS, INC.",Country,
93.7,WAZR,WOODSTOCK,VA,NDIR,15.5,38.61788888888889,78.71058333333333,B1,93.7 HIT MUSIC NOW,128.0,iHeartMedia,Contemporary Hit Radio,Harrisonburg
93.5,WBBC-FM,BLACKSTONE,VA,NDIR,17.5,37.054027777777776,78.02055555555556,C3,BOBCAT COUNTRY 93.5,120.0,"Denbar Communications, Inc.",Country,
107.3,WBBT-FM,POWHATAN,VA,NDIR,1.4,37.504583333333336,77.70361111111112,A,VPM MUSIC,207.0,VPM MEDIA CORPORATION,Classical/Jazz,Richmond
100.1,WBCM-LP,BRISTOL,VA,NDIR,0.1,36.59605555555556,82.16158333333334,LP100,,27.0,"BIRTHPLACE OF COUNTRY MUSIC , INC.",Country/Americana,Johnson City-Kingsport-Bristol
95.5,WBOP,BUFFALO GAP,VA,NDIR,6.0,38.18258333333333,79.22644444444444,A,88.3 THE JOURNEY,94.0,"Liberty University, Inc.",Christian CHR,
101.5,WBQB,FREDERICKSBURG,VA,DRL,50.0,38.332638888888894,77.39441666666667,B,B 101.5,150.0,"CENTENNIAL LICENSING II, LLC",Hot AC,Fredericksburg
107.9,WBQK,WEST POINT,VA,NDIR,4.0,37.450138888888894,76.81247222222223,A,CANNON COUNTRY,100.0,"DAVIS MEDIA, LLC",Country,Richmond
98.1,WBRF,GALAX,VA,DRL,100.0,36.559555555555555,80.82338888888889,C,CLASSIC COUNTRY 98.1,535.0,"BLUE RIDGE RADIO, INC.",Country,
105.3,WBRW,BLACKSBURG,VA,DRL,12.0,37.18677777777778,80.48141666666668,C3,105.3 THE BEAR,146.0,MONTICELLO MEDIA LLC,Rock,
106.5,WBTJ,RICHMOND,VA,DRL,14.5,37.51263888888889,77.60130555555556,B,106.5 THE BEAT,280.0,"Audacy License, LLC",Urban Contemporary,Richmond
