frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
100.9,KKFJ-LP,KAILUA-KONA,HI,NDIR,0.072,19.609805555555557,155.97497222222222,LP100,,0.0,GREEN PETER ECLECTIC TUNEZ,Variety,
95.9,KKHI,KAUNAKAKAI,HI,NDIR,3.0,20.841694444444443,156.89830555555554,C2,K-LOVE,516.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
107.7,KKOA-FM3,KAILUA-KONA,HI,DRL,0.1,19.717777777777776,155.92775,D,KOA COUNTRY 107,,RESOANTE HAWAII LLC,Country,
102.7,KKOA,KURTISTOWN,HI,NDIR,15.0,19.591944444444444,155.12666666666667,C3,THE BEACH,26.2,RESONATE HAWAII LLC,Adult Contemporary,
107.7,KKOA-FM1,HILO,HI,NDIR,1.0,19.589444444444442,155.1238888888889,D,KOA COUNTRY 107,,RESOANTE HAWAII LLC,Country,
107.7,KKOA-FM5,NAALEHU,HI,NDIR,1.0,18.969194444444444,155.6710833333333,D,KOA COUNTRY 107,,RESOANTE HAWAII LLC,Country,
107.9,KKOL-FM,AIEA,HI,DRL,100.0,21.394333333333332,158.0975277777778,C,HONOLULU'S DECADES 107.9,599.0,"SALEM MEDIA OF HAWAII, INC.",Classic Hits,Honolulu
90.7,KKUA,WAILUKU,HI,NDIR,14.5,20.70625,156.26077777777778,C,HAWAII PUBLIC RADIO,1752.0,"HAWAII PUBLIC RADIO, INC.",News/Talk/Variety,
90.7,KKUA-FM1,HANA,HI,NDIR,0.2,20.750972222222224,156.00475,D,HAWAII PUBLIC RADIO,,"Hawaii Public Radio, Inc.",News/Talk/Variety,
90.7,KKUA-FM2,HAIKU,HI,DRL,0.095,20.772055555555553,156.2441111111111,D,HAWAII PUBLIC RADIO,,"HAWAII PUBLIC RADIO, INC.",News/Talk/Variety,
106.1,KLEO,KAHALUU,HI,NDIR,7.3,19.72111111111111,155.92083333333332,C,K-BIG,913.0,"PACIFIC RADIO GROUP, INC.",Adult Contemporary,
106.1,KLEO-FM1,HONOKAA,HI,DRL,0.14,20.071916666666667,155.4647222222222,D,K-BIG,,"PACIFIC RADIO GROUP, INC.",Adult Contemporary,
92.5,KLHI-FM,KAHULUI,HI,DRL,26.0,20.702083333333334,156.36219444444444,C2,HI 92,133.0,"PACIFIC RADIO GROUP, INC.",Hawaiian,
91.5,KLHT-FM,HONOLULU,HI,DRL,100.0,21.395833333333332,158.09944444444446,C,,564.0,"CALVARY CHAPEL OF HONOLULU, INC.",Contemporary Christian/Religious Teaching,Honolulu
91.1,KLHY,KAILUA,HI,NDIR,0.7,19.72138888888889,155.9163888888889,C2,K-LOVE,913.0,Educational Media Foundation,Contemporary Christian,
93.9,KLUA,KAILUA KONA,HI,NDIR,7.3,19.72111111111111,155.92083333333332,C0,THE BEAT,921.1,"PACIFIC RADIO GROUP, INC.",Dance,
103.5,KLUU,WAHIAWA,HI,DRL,100.0,21.3975,158.10027777777776,C,K-LOVE,597.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Honolulu
100.7,KMKV,KIHEI,HI,NDIR,3.5,20.706138888888887,156.2608611111111,C0,K-LOVE,1798.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
91.7,KMNO,WAILUKU,HI,NDIR,1.2,20.772055555555553,156.2441111111111,C1,MANA'O HANA HOU RADIO 91.7,935.0,"MAUI MEDIA INITIATIVE, INC.",Variety,
91.7,KMNO-FM1,LAHAINA,HI,DRL,0.6,20.923722222222224,156.69355555555555,D,MANA'O HANA HOU RADIO 91.7,,"MAUI MEDIA INITIATIVE, INCORPORATED",Variety,
93.1,KMWB,CAPTAIN COOK,HI,NDIR,10.0,19.720805555555554,155.9211111111111,C0,B 97,986.0,NEW WEST BROADCASTING CORP.,Classic Hits,
106.7,KNAN,NANAKULI,HI,NDIR,1.85,21.401277777777775,158.09808333333334,C2,,645.0,"BIG D CONSULTING, INC.",Hot AC,Honolulu
96.1,KNKR-LP,HAWI,HI,NDIR,0.1,20.23966666666667,155.83375,LP100,,28.0,KOHALA RADIO,Variety,
103.9,KNUQ,PAAUILO,HI,NDIR,14.5,20.70625,156.26077777777778,C,"Q103.7, THE RHYTHM OF THE ISLANDS",1758.0,"VISIONARY RELATED ENTERTAINMENT, INC.",Hawaiian,
103.9,KNUQ-FM1,KAHULUI,HI,DRL,0.095,20.772333333333332,156.24438888888886,D,"Q103.7, THE RHYTHM OF THE ISLANDS",921.0,"VISIONARY RELATED ENTERTAINMENT, INC.",Hawaiian,
97.1,KNWB,HILO,HI,NDIR,38.0,19.78388888888889,155.0902777777778,C2,B 97,-251.0,NEW WEST BROADCASTING CORP.,Classic Hits,
96.3,KOKO-LP,HANA,HI,NDIR,0.1,20.75658333333333,155.98566666666665,LP100,,-184.5,KOKO FM,Hawaiian,
100.5,KONA-LP,KAILUA-KONA,HI,NDIR,0.1,19.712777777777777,155.9924722222222,LP100,,0.0,THE SANCTUARY OF MANA KE'A GARDENS DBA RADIO ALCHEMY,Variety,
104.7,KONI,LANAI CITY,HI,DRL,29.0,20.741222222222223,156.30800000000002,C2,"GREATEST HITS OF THE 60'S, 70'S AND 80'S",165.0,"HOCHMAN HAWAII PUBLISHING, INC.",Classic Hits,
88.9,KOPO-LP,PAIA,HI,NDIR,0.1,20.915388888888888,156.38230555555558,LP100,RADIO OPIO,-80.0,PAIA YOUTH COUNCIL INC.,Variety,
101.1,KORL-FM,WAIANAE,HI,DRL,100.0,21.395833333333332,158.09944444444446,C,KORL 101.1,592.0,"HOCHMAN HAWAII-THREE, INC.",Oldies,Honolulu
104.3,KPHW,KANEOHE,HI,NDIR,75.0,21.327083333333334,157.75391666666667,C,POWER 104.3,645.0,"SM-KPHW, LLC",Rhythmic CHR,Honolulu
105.5,KPMW,HALIIMAILE,HI,DRL,21.0,20.741222222222223,156.30800000000002,C2,MAUI'S PINOY HIT MUSIC STATION,165.0,"REY-CEL BROADCASTING, INC.",Ethnic,
93.5,KPOA,LAHAINA,HI,DRL,51.0,20.702083333333334,156.36219444444444,C1,KPOA 93.5,133.0,"PACIFIC RADIO GROUP, INC.",Hawaiian,
