frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
100.1,K261FB,FARMINGTON,NM,NDIR,0.25,36.69833333333333,108.22222222222223,D,‘ALL NAVAJO ALL THE TIME,,"BASIN BROADCASTING COMPANY, INC.",Ethnic,
100.5,K263AZ,HOBBS,NM,NDIR,0.25,32.72511111111111,103.15241666666667,D,EALE 100.5,90.2,NOALMARK BROADCASTING CORPORATION,Classic Rock,
100.5,K263BF,ALAMOGORDO,NM,NDIR,0.099,32.91611111111111,105.92555555555556,D,,,"One Ministries, Inc.",,
100.7,K264AE,TAOS,NM,NDIR,0.25,36.39,105.58688888888888,D,TRUE COUNTRY 99.9,-197.0,L.M.N.O.C. BROADCASTING LLC,Country,
100.7,K264BA,PORTALES,NM,NDIR,0.25,34.084805555555555,103.36938888888888,D,FAMILY LIFE RADIO,54.8,Intentional Life Media,Contemporary Christian,
100.7,K264BH,NAMBE,NM,DRL,0.25,35.89863888888889,105.89836111111111,D,QUE DICE,,"Richard L. Garcia Broadcasting, Inc.",Regional Mexican,
100.7,K264BS,RATON,NM,NDIR,0.099,36.89252777777778,104.44194444444445,D,COYOTE COUNTRY,-130.6,"PHILLIPS BROADCASTING COMPANY, INC.",Country,
100.9,K265CA,ALBUQUERQUE,NM,DRL,0.25,35.21488888888889,106.45105555555556,D,POWER 100.9,1230.0,iHeartMedia,Urban Contemporary,Albuquerque
101.7,K269GQ,RATON,NM,NDIR,0.011,36.68333333333333,104.41444444444446,D,LIGHT PRAISE RADIO,,,Contemporary Christian,
101.9,K270AP,THOREAU,NM,NDIR,0.013,35.46641666666667,108.24091666666666,D,PASSION 95.7 FM,399.1,"PROCLAIMING CHRIST'S LOVE MINISTRIES, INC.",Contemporary Christian,
101.9,K270CE,TRUTH OR CONSEQUENCE,NM,DRL,0.25,33.14061111111111,107.23252777777778,D,KCHS KICKING COUNTRY,-56.1,DON DAVIS,Country,Las Cruces-Deming
101.9,K270CS,ALAMOGORDO,NM,NDIR,0.25,32.89219444444444,105.94552777777778,D,ALAMO AM 1230,,Exciter Media LLC,Sports/Talk,
102.1,K271AB,GALLUP,NM,DRL,0.25,35.54058333333333,108.74175,D,ROCKIN OLDIES,31.0,"MILLENNIUM MEDIA, INC.,",Oldies,
102.1,K271CP,ALBUQUERQUE,NM,DRL,0.099,35.13225,106.62222222222222,D,Q102,,"SANGRE DE CRISTO BROADCASTING CO., INC.",Oldies,Albuquerque
102.1,K271DC,MORIARTY,NM,DRL,0.099,35.216750000000005,106.45172222222223,D,,1263.0,,Unknown,Albuquerque
