frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
88.5,WJSU-FM,JACKSON,MS,NDIR,24.5,32.296527777777776,90.20647222222223,C3,"WJSU 88.5, COOL AND CURRENT",61.0,JACKSON STATE UNIVERSITY,News/Jazz,"Jackson, MS"
107.9,WJXC-LP,JACKSON,MS,NDIR,0.1,32.33236111111111,90.16508333333334,LP100,EWTN,30.0,"MISSISSIPPI CATHOLIC RADIO, INC.",Talk,"Jackson, MS"
95.1,WJXM,MARION,MS,NDIR,26.0,32.32013888888889,88.69086111111112,C2,95.1 THE BEAT,182.0,MISSISSIPPI BROADCASTERS,Urban Contemporary,
100.9,WJXN-FM,UTICA,MS,NDIR,39.0,32.053777777777775,90.33980555555556,C2,AIR1,168.0,Educational Media Foundation,Contemporary Christian,"Jackson, MS"
88.7,WJZB,STARKVILLE,MS,NDIR,1.0,33.463166666666666,88.817,A,AMERICAN FAMILY RADIO,74.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
94.5,WJZD-FM,LONG BEACH,MS,NDIR,6.0,30.43352777777778,89.03613888888889,A,JZ 94.5 THE PEOPLE'S STATION,98.0,"WJZD, INC.",Urban AC,Biloxi-Gulfport-Pascagoula
100.9,WKBB,MANTEE,MS,NDIR,47.0,33.67872222222222,88.80505555555555,C2,SUPER TALK MISSISSIPPI,155.0,"TELESOUTH COMMUNICATIONS, INC.",Talk,
96.5,WKDJ-FM,CLARKSDALE,MS,NDIR,6.0,34.15622222222222,90.63122222222222,A,,100.0,"RADIO CLEVELAND, INC.",Hot AC,
102.1,WKFF,SARDIS,MS,NDIR,4.0,34.37594444444444,89.76452777777777,A,K-LOVE,123.0,Educational Media Foundation,Contemporary Christian,
101.3,WKGF,GRENADA,MS,NDIR,6.0,33.82233333333334,89.92786111111111,A,K-LOVE,100.0,Educational Media Foundation,Contemporary Christian,
94.7,WKIU-LP,TUPELO,MS,NDIR,0.1,34.262027777777774,88.70419444444445,LP100,,30.0,"TUPELO 2000, INC.",Variety,
104.9,WKJN,CENTREVILLE,MS,NDIR,3.0,31.087944444444442,91.0526111111111,A,,100.0,"NORTH SHORE BROADCASTING CO., INC.",Country,
99.1,WKNN-FM,PASCAGOULA,MS,DRL,99.0,30.486027777777778,88.71475000000001,C1,K 99.1 COUNTRY,300.0,iHeartMedia,Country,Biloxi-Gulfport-Pascagoula
94.9,WKOR-FM,COLUMBUS,MS,NDIR,50.0,33.477333333333334,88.27363888888888,C2,NASH FM 94.9,150.0,Cumulus Media,Country,
98.3,WKOZ-FM,CARTHAGE,MS,NDIR,17.5,32.83347222222223,89.34755555555554,C3,CRUISIN 98,120.0,JOHNNY BOSWELL RADIO LLC,Classic Hits,
92.7,WKRA-FM,HOLLY SPRINGS,MS,OTS,3.0,34.78647222222222,89.41672222222223,A,THE CHANGE 92.7,91.0,BILLY R. AUTRY,Gospel Music,Memphis
97.3,WKSO,NATCHEZ,MS,NDIR,1.45,31.509333333333334,91.4053888888889,A,KISS 97.3,209.0,WILL PERK BROADCASTING,Hot AC,
92.7,WKXG,MOORHEAD,MS,NDIR,8.5,33.50233333333333,90.33897222222221,C3,KIX 92.7,87.0,CONTEMPORARY COMMUNICATIONS LLC,Country,
107.5,WKXI-FM,MAGEE,MS,NDIR,100.0,32.25819444444444,89.78952777777778,C1,KIXIE 107.5,290.0,ALPHA MEDIA LICENSEE LLC,Urban AC,"Jackson, MS"
92.1,WKXY,MERIGOLD,MS,NDIR,6.0,33.88038888888889,90.70677777777779,A,KIX 92.1,100.0,DELTA RADIO LLC,Country,
97.9,WKZB,NEWTON,MS,NDIR,8.7,32.365972222222226,88.91394444444445,C3,THE BUZZ,168.0,"Meridian Media Group, LLC",Classic Hits,
104.9,WKZU,IUKA,MS,NDIR,50.0,34.776472222222225,88.39447222222223,C2,KUDZU 104.9,135.0,JC MEDIA LLC,Country,
94.3,WKZW,SANDERSVILLE,MS,DRL,14.5,31.43127777777778,89.14755555555556,C2,KZ 94.3,279.0,"BLAKENEY COMMUNICATIONS, INC.",Adult Contemporary,Laurel-Hattiesburg
99.3,WLAU,HEIDELBERG,MS,NDIR,50.0,31.821277777777777,89.31033333333333,C2,SUPER TALK MISSISSIPPI,150.0,"TELESOUTH COMMUNICATIONS, INC.",Talk,
95.1,WLEE-FM,SHERMAN,MS,NDIR,1.45,34.324000000000005,88.712,A,95.1 THE FARM,91.8,"SOUTHERN ELECTRONICS COMPANY, INC.",Country,
107.1,WLGF,GULFPORT,MS,NDIR,2.8,30.458805555555553,89.07947222222222,A,K-LOVE,122.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Biloxi-Gulfport-Pascagoula
101.1,WLIN-FM,DURANT,MS,DRL,4.8,33.06430555555555,89.60341666666666,A,BREEZY 101,113.0,"Boswell Media,LLC",Adult Contemporary,
107.1,WLSM-FM,LOUISVILLE,MS,NDIR,12.5,33.12236111111111,89.01866666666666,C3,THE REFUGE 107.1,142.0,"WH PROPERTIES, INC.",Adult Contemporary,
104.7,WLRJ,GREENVILLE,MS,NDIR,31.0,33.46955555555556,90.84174999999999,C2,K-LOVE,189.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
91.5,WLRK,GREENVILLE,MS,DRL,19.5,33.54055555555556,91.37816666666666,C3,K-LOVE,98.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
107.1,WLVZ,COLLINS,MS,NDIR,6.0,31.50125,89.47577777777778,C3,K-LOVE,113.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
104.5,WLXD,MISSISSIPPI STATE,MS,NDIR,12.0,33.36788888888889,88.69422222222222,C3,K-LOVE,145.0,Educational Media Foundation,Contemporary Christian,
89.7,WLXW,WAYNESBORO,MS,NDIR,67.0,31.836,88.87255555555555,C1,K-LOVE,177.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
98.9,WLYJ,QUITMAN,MS,NDIR,25.0,32.06430555555555,88.72422222222222,C3,JOY CHRISTIAN RADIO,96.0,JOY CHRISTIAN MINISTRIES,Southern Gospel,
90.7,WLYY,LOUISVILLE,MS,NDIR,0.2,33.12177777777778,89.11005555555555,A,THE GOSPEL STATION,34.0,Joy Christian Ministries Church,Gospel Music,
96.1,WLZA,EUPORA,MS,NDIR,40.0,33.54761111111111,89.05616666666667,C2,LAZER 96.1,167.0,"TELESOUTH COMMUNICATIONS, INC.",Classic Hits,
89.9,WMAB-FM,MISSISSIPPI STATE,MS,NDIR,64.3,33.354,89.15005555555557,C1,MPB THINK RADIO,323.5,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,
89.5,WMAE-FM,BOONEVILLE,MS,NDIR,85.0,34.66675,88.75144444444445,C1,MPB THINK RADIO,200.0,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,
90.3,WMAH-FM,BILOXI,MS,NDIR,100.0,30.755277777777778,88.94555555555556,C,MPB THINK RADIO,431.0,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,Biloxi-Gulfport-Pascagoula
90.9,WMAO-FM,GREENWOOD,MS,NDIR,100.0,33.376222222222225,90.54230555555556,C1,MPB THINK RADIO,268.0,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,
88.9,WMAU-FM,BUDE,MS,NDIR,100.0,31.372944444444446,90.75122222222222,C1,MPB THINK RADIO,293.0,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,
90.3,WMAV-FM,OXFORD,MS,NDIR,100.0,34.29122222222222,89.70591666666667,C,MPB THINK RADIO,,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,
88.1,WMAW-FM,MERIDIAN,MS,NDIR,100.0,32.13847222222222,89.09338888888888,C,MPB THINK RADIO,320.0,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,
89.1,WMBU,FOREST,MS,NDIR,100.0,32.31513888888889,89.35338888888889,C1,MOODY RADIO,195.0,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,
95.5,WMFH-LP,COLUMBUS,MS,NDIR,0.082,33.43372222222222,88.49836111111111,LP100,,22.207743,CLASSIC BOOK RADIO CORPORATION,Talk,
104.3,WMJU,BUDE,MS,NDIR,25.0,31.559333333333335,90.674,C3,MAGIC 104.3,100.0,"NORTH SHORE BROADCASTING CO., INC.",Hot AC,
107.5,WMJW,ROSEDALE,MS,NDIR,25.0,33.946749999999994,90.84952777777778,C3,MAJIC 107.5,100.0,"RADIO CLEVELAND, INC.",Country,
