frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
92.5,WBKR,OWENSBORO,KY,NDIR,100.0,37.608111111111114,87.05416666666666,C,THE COUNTRY STATION,320.0,"TOWNSQUARE MEDIA OF EVANSVILLE/OWENSBORO, INC.",Country,
88.5,WBMK,MOREHEAD,KY,NDIR,0.6,38.177305555555556,83.40658333333334,A,AMERICAN FAMILY RADIO,159.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
107.9,WBTF,MIDWAY,KY,DRL,6.0,38.04563888888889,84.658,A,THE BEAT,86.0,"L.M. Communications, Inc.",Urban Contemporary,Lexington-Fayette
98.1,WBUL-FM,LEXINGTON,KY,NDIR,100.0,38.03536111111111,84.4505,C1,THE BULL,171.0,iHeartMedia,Country,Lexington-Fayette
96.7,WBVR-FM,AUBURN,KY,NDIR,45.0,36.843111111111114,86.25833333333334,C2,#1 COUNTRY THE BEAVER 96.7,129.0,"Southern Belle Media Family, LLC",Country,Bowling Green
92.1,WBVX,CARLISLE,KY,NDIR,32.0,38.188694444444444,84.37022222222221,C2,CLASSIC ROCK 92.1,186.0,"L.M. Communications, Inc.",Classic Rock,Lexington-Fayette
103.7,WCBJ,CAMPTON,KY,NDIR,4.1,37.65091666666667,83.43905555555556,A,B 103,121.0,"MORGAN COUNTY INDUSTRIES, INC.",Adult Contemporary,
99.1,WCBL-FM,GRAND RIVERS,KY,NDIR,16.0,37.11311111111111,88.35947222222222,C3,OLDIES 99.1 WCBL,127.0,"FREELAND BROADCASTING CO., INC.",Oldies,
95.7,WCCK,CALVERT CITY,KY,DRL,3.5,37.11311111111111,88.35947222222222,A,K 95.7,104.0,"FREELAND BROADCASTING CO., INC.",Country,
106.3,WCDA,VERSAILLES,KY,NDIR,3.7,38.047555555555554,84.49908333333333,A,HITS 106.3,128.0,"L.M. COMMUNICATIONS, INC",Contemporary Hit Radio,Lexington-Fayette
104.1,WCKQ,CAMPBELLSVILLE,KY,DRL,17.0,37.33533333333334,85.37577777777777,C3,Q 104,120.0,TRI-COUNTY RADIO BROADCASTING CORP.,Adult Hits,
92.7,WCMI-FM,CATLETTSBURG,KY,NDIR,2.35,38.46758333333334,82.59683333333332,A,92.7 AND 98.5 THE PLANET,162.0,"Kindred Communications, Inc.",Rock,Huntington-Ashland
107.3,WCTT-FM,CORBIN,KY,OTS,50.0,36.90258333333333,84.08186111111111,C2,WCTT YOUR TICKET TO ROCK,150.0,"ENCORE COMMUNICATIONS, INC.",Hot AC,
90.7,WCVK,BOWLING GREEN,KY,NDIR,14.0,37.00502777777778,86.52191666666667,C3,CHRISTIAN FAMILY RADIO,137.0,"CHRISTIAN FAMILY MEDIA MINISTRIES, INC.",Contemporary Christian,Bowling Green
107.9,WCVQ,FORT CAMPBELL,KY,NDIR,100.0,36.54058333333333,87.66141666666667,C1,Q 108,269.0,"SAGA COMMUNICATIONS OF TUCKESSEE, LLC",Hot AC,
95.5,WCXE-LP,ERLANGER,KY,NDIR,0.055,39.00725,84.63569444444445,LP100,TOUCH FM,41.0,"SGM, INC.",Contemporary Christian,Cincinnati
100.7,WCYO,IRVINE,KY,NDIR,11.0,37.66008333333333,84.14991666666667,C3,REAL COUNTRY 100.7 THE COYOTE,151.0,"KENTUCKY RIVER BROADCASTING CO., INC.",Country,Lexington-Fayette
