frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
95.1,W236CG,BOLINGBROOK,IL,DRL,0.25,41.92669444444444,87.80672222222222,D,AMOR 106.7,,"WINDY CITY BROADCASTING, LLC",Spanish Hits,Chicago
95.1,W236DB,PLANO,IL,NDIR,0.25,41.665305555555555,88.57619444444444,D,WSPY-FM 107.1,,"AMERICAN EDUCATION FOUNDATION, INC.",Sports,Chicago
95.1,W236DM,DIXON,IL,NDIR,0.25,41.82475,89.49761111111111,D,AM 1460 WIXN,,Shaw Local Radio Co.,Adult Standards,
95.5,W238CH,DECATUR,IL,DRL,0.25,39.78641666666667,88.99147222222223,D,MAGIC 95 OLD SCHOOL AND TODAY'S R&B,74.5,"THE CROMWELL GROUP, INC. OF ILLINOIS",Rhythm And Blues,
95.5,W238CQ,MARION,IL,NDIR,0.25,37.754222222222225,88.93480555555556,D,95.5 THE FAN,,"WITHERS BROADCASTING COMPANY OF MISSOURI, LLC",Sports,
95.7,W239DB,Monmouth,IL,NDIR,0.25,40.92194444444444,90.65194444444445,D,CLASSIC COUNTRY 1330,,"Robbins-Treat Resources, LLC",Country,
95.9,W240DE,EVANSTON,IL,NDIR,0.08,42.13902777777778,87.88580555555556,D,RADIO 1330 AM/95.9 FM,,"POLNET COMMUNICATIONS, LTD.",Ethnic,Chicago
95.9,W240DM,PEORIA,IL,DRL,0.25,40.64808333333333,89.55730555555556,D,FREEDOM 95.9,,"MIDWEST COMMUNICATIONS, INC.",Talk,Peoria
95.9,W240EH,EVANSTON,IL,DRL,0.25,42.021972222222225,87.71116666666667,D,CHICAGO`S SMART TALK,,Ambiente Clasico LLC,Talk,Chicago
96.1,W241BS,BOURBONNAIS,IL,DRL,0.25,41.16086111111111,87.87505555555555,D,THE VALLEY,66.4,"MILNER MEDIA PARTNERS, LLC",Oldies,
96.1,W241CC,WILLIAMSVILLE,IL,NDIR,0.05,39.88827777777778,89.61075,D,COVENANT NETWORK,,COVENANT NETWORK,Religious Teaching,
96.1,W241CF,TAYLORVILLE,IL,DRL,0.25,39.45227777777778,89.28619444444445,D,NEWS TALK WTIM,,"MILLER COMMUNICATIONS, INC.",News/Talk,
96.1,W241DF,ROCKFORD,IL,NDIR,0.25,42.279222222222224,89.03747222222222,D,NEWS TALK,,"Townsquare License, LLC",News/Talk,Rockford
96.3,W242CK,EFFINGHAM,IL,NDIR,0.25,39.10727777777778,88.56227777777778,D,NEWS TALK AM1090/99.5FM/96.3FM,,"THE CROMWELL GROUP, INC. OF ILLINOIS",Talk,
96.5,W243AM,MATTOON,IL,NDIR,0.14,39.52780555555555,88.35644444444443,D,TODAY'S COUNTRY AND ALL TIME FAVORITES,82.1,"THE CROMWELL GROUP, INC. OF ILLINOIS",Country,
96.5,W243AV,MOUNT VERNON,IL,DRL,0.25,38.37088888888889,88.92227777777778,D,AMERICA'S BEST MUSIC AND TALK,155.9,"WITHERS BROADCASTING COMPANY OF ILLINOIS, LLC",Talk/Adult Standards,
96.5,W243DF,DECATUR,IL,NDIR,0.013,39.80972222222222,88.99194444444444,D,DECATUR'S CATHOLIC RADIO,,"ST. MARY'S HOSPITAL, DECATUR",Religious Teaching,
96.5,W243DN,TAYLORVILLE,IL,DRL,0.25,39.45227777777778,89.28619444444445,D,96.5 THE CHILL,,"Miller Communications, Inc.",Oldies,
96.7,W244BQ,PARK RIDGE,IL,DRL,0.099,41.88502777777778,87.62169444444444,D,STREETZ 95.1,41.1,"EDGEWATER BROADCASTING, INC.",Urban Contemporary,Chicago
96.9,W245CE,MORRIS,IL,DRL,0.25,41.29308333333333,88.33449999999999,D,THE VOICE OF GRUNDY COUNTY,,"GRUNDY COUNTY BROADCASTERS, INC.",Classic Hits,Chicago
96.9,W245CV,WATSEKA,IL,NDIR,0.25,40.793638888888886,87.75475,D,,,IROQUOIS COUNTY BROADCASTING COMPANY,,
96.9,W245DP,CHAMPAIGN,IL,NDIR,0.25,40.126416666666664,88.29033333333334,D,"EXTRA 96.9 , ICONIC ROCK",,"SAGA COMMUNICATIONS OF ILLINOIS, LLC",Classic Rock,
