frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
106.1,WDKS,NEWBURGH,IN,NDIR,6.0,37.882555555555555,87.5411111111111,A,KISS 106.1,100.0,"TOWNSQUARE MEDIA OF EVANSVILLE/OWENSBORO, INC.",Contemporary Hit Radio,Evansville
88.3,WDSO,CHESTERTON,IN,NDIR,0.05,41.63491666666667,87.04980555555555,A,,106.0,DUNELAND SCHOOL CORP.,Variety,Chicago
88.3,WEAX,ANGOLA,IN,NDIR,0.57,41.68669444444444,84.998,A,STAR 88.3,91.0,"STAR EDUCATIONAL MEDIA NETWORK, INC.",Contemporary Christian,
91.5,WECI,RICHMOND,IN,NDIR,0.4,39.80808333333333,84.91300000000001,A,RICHMOND'S PUBLIC RADIO,38.0,EARLHAM COLLEGE,Variety,
107.1,WEDJ,DANVILLE,IN,NDIR,1.8,39.80172222222222,86.57333333333332,A,107.1 RADIO LATINA,184.0,"CONTINENTAL BROADCAST GROUP, LLC",Regional Mexican,Indianapolis
91.1,WEDM,INDIANAPOLIS,IN,NDIR,0.18,39.79141666666666,85.99802777777778,A,ED 91,,METROPOLITAN SCHOOL DISTRICT OF WARREN TOWNSHIP,Variety,Indianapolis
91.7,WEEM-FM,PENDLETON,IN,OTS,1.2,39.99780555555556,85.73525000000001,A,TODAY`S HOTTEST HITS,47.0,SOUTH MADISON COMMUNITY SCHOOL CORP.,Contemporary Hit Radio,
95.9,WEFM,MICHIGAN CITY,IN,OTS,3.0,41.71613888888889,86.86308333333332,A,WE-FM,70.0,"MICHIGAN CITY FM BROADCASTERS, INC.",Adult Contemporary,
89.9,WEGT,GREENSBURG,IN,NDIR,0.3,39.33838888888889,85.48497222222223,A,TODAY'S CHRISTIAN MUSIC,38.43,Greensburg Community School Corporation,Religious Teaching,
93.7,WEHP,CLINTON,IN,NDIR,1.95,39.50388888888889,87.44361111111111,A,WORD POWER FAMILY RADIO,178.0,"AMERICAN HOPE COMMUNICATIONS, INC.",Religious Teaching,Terre Haute
100.7,WEJK-LP,CONNERSVILLE,IN,NDIR,0.091,39.653416666666665,85.14911111111111,LP100,,31.094143,FAYETTE COUNTY EMERGENCY MANAGEMENT,Travel Info,
95.7,WELT-LP,FORT WAYNE,IN,NDIR,0.093,41.11558333333333,85.1116111111111,LP100,,30.0,Allen County Public Library,Variety,Ft. Wayne
106.3,WEPB-LP,NOBLESVILLE,IN,NDIR,0.1,40.01525,86.01208333333334,LP100,,19.460699,ENDURING COMMUNICATIONS INC,Easy Listening,Indianapolis
104.9,WERK,MUNCIE,IN,NDIR,6.0,40.15533333333333,85.42997222222223,A,104.9 FM WERK,100.0,WOOF BOOM RADIO MUNCIE LICENSE LLC,Classic Hits,Muncie-Marion
105.7,WETF-LP,SOUTH BEND,IN,NDIR,0.069,41.66722222222222,86.24027777777778,LP100,,36.0,"LATINO TASK FORCE FOR EDUCATION, INC.",Variety,South Bend
91.7,WETL,SOUTH BEND,IN,OTS,3.0,41.62336111111111,86.2375,A,MIX 91.7,91.0,SOUTH BEND COMMUNITY SCHOOL CORPORATION.,Variety,South Bend
94.7,WFBQ,INDIANAPOLIS,IN,NDIR,58.0,39.89530555555555,86.20111111111112,B,Q 95,245.0,iHeartMedia,Rock,Indianapolis
100.1,WFCV-FM,BLUFFTON,IN,NDIR,6.0,40.8695,85.17219444444444,A,BOTT RADIO NETWORK,91.0,"BOTT COMMUNICATIONS, INC.",Religious Teaching,Ft. Wayne
95.9,WFDM-FM,FRANKLIN,IN,NDIR,3.4,39.513666666666666,86.06858333333334,A,FREEDOM 95 / THE RIGHT STATION FOR TALK,91.0,"PILGRIM COMMUNICATIONS, LLC",Talk,Indianapolis
91.3,WFHB,BLOOMINGTON,IN,DRL,1.6,39.02169444444444,86.6013611111111,A,VOLUNTEER POWERED COMMUNITY RADIO,119.0,BLOOMINGTON COMMUNITY RADIO INC,Variety,
103.7,WFIU,BLOOMINGTON,IN,NDIR,29.0,39.142,86.49527777777777,B,LISTENER SUPPORTED PUBLIC RADIO,197.0,TRUSTEES OF INDIANA UNIVERSITY,Classical/News/Talk,
100.1,WFLQ,FRENCH LICK,IN,NDIR,6.0,38.594750000000005,86.61330555555556,A,Q-100,91.0,WILLTRONICS BROADCASTING,Country,
101.3,WFMG,RICHMOND,IN,NDIR,20.5,39.82811111111111,84.93247222222223,B1,G 101 HIT MUSIC FOR GENERATION G,83.0,RODGERS BROADCASTING CORPORATION,Hot AC,
