frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
98.1,K251CB,VICTORIA,TX,NDIR,0.25,28.82886111111111,97.00886111111112,D,VICTORIA NEWS NETWORK,,"VICTORIA RADIOWORKS, LLC",Talk,
98.3,K252EB,CLEBURNE,TX,NDIR,0.25,32.56597222222222,96.68388888888889,D,RADIO FORTALEZA,,RADIO FORTALEZA INTERNACIONAL,Religious,Dallas-Ft. Worth
98.3,K252FR,HOUSTON,TX,NDIR,0.002,29.562555555555555,95.50997222222222,D,RADIO ALELUYA,,ALELUYA BROADCASTING NETWORK,Contemporary Christian,Houston-Galveston
98.5,K253AN,SUNSET VALLEY,TX,DRL,0.08,30.323249999999998,97.79972222222221,D,LEYENDAS 98.5,,"WESTFACE VENTURES, LLC",Regional Mexican,Austin
98.5,K253CE,HENDERSON,TX,NDIR,0.25,32.12683333333334,94.79938888888888,D,KWRD 1470 AM,,"Zula Com, LLC",Country,
98.5,K253CP,FLOYDADA,TX,NDIR,0.25,33.968611111111116,101.35472222222222,D,"FARM RADIO, ALL AG, ALL DAY",,,Talk,
98.7,K254AS,TEXARKANA,TX,NDIR,0.22,33.42927777777778,94.11991666666665,D,REAL COUNTRY 98.7,,BTC USA Holdings Management Inc.,Country,
98.7,K254AZ,ALICE,TX,NDIR,0.1,27.75252777777778,98.13222222222221,D,CLASSIC CONJUNTO,99.1,GAB LLC,Regional Mexican,Corpus Christi
98.7,K254BC,HUNTSVILLE,TX,NDIR,0.205,30.715166666666665,95.52852777777778,D,RED DE RADIO AMISTAD,89.7,"HOUSTON CHRISTIAN BROADCASTERS, INC.",Religious,
98.7,K254BN,WEST ODESSA,TX,NDIR,0.25,31.794583333333335,102.58791666666666,D,AIR1,77.0,KICKIN COUNTRY BROADCASTING LLC,Contemporary Christian,Odessa-Midland
98.7,K254BZ,HOUSTON,TX,DRL,0.19,29.62327777777778,95.55222222222221,D,MASALA RADIO,,"Music Masala, Inc.",Ethnic,Houston-Galveston
98.7,K254CI,LUBBOCK,TX,NDIR,0.099,33.50222222222222,101.87277777777777,D,WALK BY FAITH RADIO,,"FLORES COMMUNICATIONS,LLC",Contemporary Christian,Lubbock
98.7,K254CW,ALPINE,TX,DRL,0.25,30.31913888888889,103.61844444444444,D,ROCKIN' THE BIG BEND,,"ALPINE RADIO, LLC",Classic Hits,
98.7,K254DA,NAVASOTA,TX,DRL,0.25,30.379916666666666,96.0996111111111,D,WILLY 1550 & 98.7,,BRYAN BROADCASTING LICENSE CORPORATION,Country,
