frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
107.3,W297AK,WAUPACA,WI,NDIR,0.027,44.35941666666667,89.09705555555556,D,THE FAMILY,68.4,"THE FAMILY RADIO NETWORK, INC.",Contemporary Christian/Religious Teaching,
107.3,W297BW,VIROQUA,WI,DRL,0.25,43.573861111111114,90.81538888888889,D,THE VINTAGE AM,,ROBINSON MEDIA CORPORATION,Talk/Oldies,La Crosse
107.3,W297BY,FRANKLIN,WI,DRL,0.25,42.855583333333335,87.84480555555555,D,100.3-107.3 FONZ FM,,"MILWAUKEE RADIO ALLIANCE, LLC",Oldies,Milwaukee-Racine
107.3,W297CH,DURAND,WI,NDIR,0.25,44.581388888888895,91.91277777777778,D,REAL COUNTRY WRDN 1430AM 107.3FM,,DURAND BROADCASTING,Country,
107.3,W297CK,SHEBOYGAN,WI,NDIR,0.25,43.722500000000004,87.74277777777777,D,COW COUNTRY,,"RBH ENTERPRISES, INC. D/B/A MOUNTAIN DOG BROADCASTING",Country,Sheboygan
107.5,W298BV,RHINELANDER,WI,NDIR,0.17,45.69244444444444,89.36455555555555,D,,,RADIO 74 INTERNATIONALE,Religious Teaching,
107.7,W299AC,LA CROSSE,WI,DRL,0.092,43.75688888888889,91.29455555555555,D,KQ 98,111.0,"FAMILY RADIO, INC.",Country,
107.7,W299BW,OSHKOSH,WI,NDIR,0.05,44.064138888888884,88.52872222222223,D,Q-90,62.3,"LAKESHORE COMMUNICATIONS, INC.",Christian CHR + Rock,Appleton-Oshkosh
107.7,W299CD,RICHLAND CENTER,WI,NDIR,0.16,43.31538888888888,90.42641666666667,D,NEWS FROM THE CENTER,,"Civic Media, Inc.",News,
107.7,W299CQ,RICE LAKE,WI,NDIR,0.25,45.50855555555555,91.77405555555555,D,SPORTSTALK 1090,,"AMC Partners Rice Lake, LLC",Sports,
107.9,W300BM,MADISON,WI,NDIR,0.17,43.05583333333333,89.5351111111111,D,,,BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,,Madison
99.3,WKEB,MEDFORD,WI,NDIR,23.0,45.16411111111111,90.34125,C3,K99,104.0,"WIGM, INCORPORATED",Adult Hits,
107.9,W300CM,APPLETON,WI,DRL,0.09,44.232194444444445,88.46813888888889,D,RELEVANT RADIO,,,Religious Teaching,Appleton-Oshkosh
107.9,W300DB,EAU CLAIRE,WI,NDIR,0.25,44.77719444444444,91.47488888888888,D,RELEVANT RADIO,,"RELEVANT RADIO, INC.",Religious Teaching,Eau Claire
107.9,W300EE,MANITOWOC,WI,DRL,0.22,44.125277777777775,87.62813888888888,D,THE LAKESHORE'S GOOD NEIGHBOR,,SEEHAFER BROADCASTING CORP,Adult Contemporary/Talk,
106.1,WACD,ANTIGO,WI,NDIR,10.0,45.10636111111111,89.15261111111111,C3,COUNTRY 106,84.0,RESULTS BROADCASTING INC.,Country,
103.5,WADR-LP,JANESVILLE,WI,NDIR,0.1,42.68444444444444,89.01983333333334,LP100,,-3.143396,UAA,Variety,
105.7,WAPL,APPLETON,WI,NDIR,100.0,44.35888888888889,87.98538888888889,C0,WISCONSIN'S ROCK STATION,358.0,"WOODWARD COMMUNICATIONS, INC.",Rock,Green Bay
97.7,WAQE-FM,BARRON,WI,NDIR,15.5,45.53772222222222,91.76405555555556,C3,STAR 97.7,88.0,"AMC Partners Rice Lake, LLC",Adult Contemporary,
96.5,WASB-LP,STANLEY-BOYD-CADOTT,WI,NDIR,0.1,44.94994444444444,91.03569444444445,LP100,ETERNAL WORD NETWORK,28.849426,ALL SAINTS CATHOLIC PARISH,Religious Teaching,Eau Claire
106.7,WATQ,CHETEK,WI,NDIR,35.0,45.184416666666664,91.73127777777778,C2,MOOSE COUNTRY 106.7,178.0,iHeartMedia,Country,
102.3,WAUH,WAUTOMA,WI,NDIR,5.3,44.031638888888885,89.15205555555556,A,THE BUG,106.4,"HOMETOWN BROADCASTING, LLC",Classic Hits,
99.1,WAUP-LP,WAUPACA,WI,NDIR,0.069,44.36058333333334,89.06741666666666,LP100,,36.225937,WAUPACA AREA COMMUNITY RADIO INC.,Variety,
100.5,WAVL,ROTHSCHILD,WI,NDIR,25.0,44.83691666666667,89.76594444444444,C3,WAVE 100.5,84.0,SUNRISE BROADCASTING LLC.,Adult Contemporary,Wausau-Stevens Point
104.5,WAXX,EAU CLAIRE,WI,NDIR,100.0,44.66386111111111,90.96125,C,"TODAY'S COUNTRY, WAXX 104.5",549.0,"CLEAR WATER BRANDS, INC.",Country,Eau Claire
90.3,WBCR-FM,BELOIT,WI,,0.13,42.50363888888889,89.03205555555556,A,,18.0,THE BOARD OF TRUSTEES/BELOIT COLLEGE,Variety,
107.9,WBCV,WAUSAU,WI,OTS,100.0,45.05911111111111,89.43622222222223,C,BIG CHEESE 107.9,314.0,"NRG LICENSE SUB, LLC",Adult Hits,Wausau-Stevens Point
96.7,WBDK,ALGOMA,WI,NDIR,8.0,44.70722222222223,87.40730555555557,C3,,164.0,"MAZUR, LLC",Classic Hits,
95.3,WBEV-FM,BEAVER DAM,WI,DRL,6.0,43.469166666666666,88.82566666666666,A,95.3 WBEV,100.0,"GOOD KARMA BROADCASTING, LLC",Variety,
93.7,WBFM,SHEBOYGAN,WI,NDIR,6.0,43.72,87.73452777777779,A,SHEBOYGAN'S COUNTR B 93,77.0,"MIDWEST COMMUNICATIONS, INC.",Country,Sheboygan
93.7,WBGR-FM,MONROE,WI,OTS,36.0,42.57638888888889,89.69316666666667,B,BIG FM 93.7,177.0,BIG RADIO,Oldies,
100.7,WBIZ-FM,EAU CLAIRE,WI,NDIR,100.0,44.92883333333333,91.54208333333334,C1,Z-100,147.0,iHeartMedia,Contemporary Hit Radio,Eau Claire
95.9,WBKY,STOUGHTON,WI,DRL,2.0,42.800555555555555,89.05444444444444,A,BUCKY COUNTRY,176.0,"MAGNUM COMMUNICATIONS, INC.",Country,Madison
102.9,WBOO,REEDSBURG,WI,NDIR,3.6,43.592194444444445,90.01180555555555,A,B 102.9 / 98.5,129.0,"MAGNUM COMMUNICATIONS, INC.",Adult Contemporary,Madison
104.3,WBQR-LP,BROOKFIELD,WI,NDIR,0.1,43.098777777777784,88.10458333333332,LP100,BROOKFIELD'S QUALITY RADIO,16.471962,"BROOKFIELD CLASSICAL RADIO, INC.",Classical,Milwaukee-Racine
89.1,WBSD,BURLINGTON,WI,DRL,0.4,42.671305555555556,88.25630555555556,A,,20.0,BURLINGTON AREA SCHOOL DISTRICT,Adult Alternative,Milwaukee-Racine
93.3,WBSZ,ASHLAND,WI,NDIR,71.0,46.57355555555556,90.86574999999999,C1,Z-93,75.0,"HEARTLAND COMM. LICENSE, LLC",Country,
107.5,WCCN-FM,NEILLSVILLE,WI,NDIR,100.0,44.591638888888895,90.61930555555556,C1,107.5 FM THE ROCK,176.0,"CENTRAL WISCONSIN BROADCASTING, INC.",Rock,
105.7,WCFW,CHIPPEWA FALLS,WI,NDIR,25.0,44.871805555555554,91.28658333333333,C3,105.7 WCFW,93.0,"Civic Media, Inc.",Adult Hits,
89.5,WCLQ,WAUSAU,WI,DRL,90.0,44.919694444444445,89.67927777777778,C1,89 Q,185.0,"CHRISTIAN LIFE COMMUNICATIONS, INC.",Christian CHR + Rock,Wausau-Stevens Point
89.5,WCNP,BARABOO,WI,DRL,6.5,43.42783333333333,89.65191666666668,B,CLASSICALLY CHRISTIAN,321.3,LIBERTY AND FREEDOM INC.,Religious Teaching,Madison
97.1,WCOW-FM,SPARTA,WI,NDIR,100.0,43.96827777777778,90.85983333333333,C1,COW 97,179.0,"SPARTA-TOMAH BROADCASTING CO., INC.",Country,La Crosse
98.3,WCQM,PARK FALLS,WI,NDIR,100.0,45.88216666666667,90.43766666666667,C1,98 Q COUNTRY,134.0,"Civic Media, Inc.",Country,
104.9,WCWB,MARATHON,WI,NDIR,21.0,44.83688888888889,89.76594444444444,C3,B 104.9 REAL COUNTRY,109.0,"MUZZY BROADCAST GROUP, LLC",Country,Wausau-Stevens Point
106.1,WCWI,ADAMS,WI,NDIR,6.0,43.958000000000006,89.82872222222223,A,WISCONSIN 106,100.0,"HEART OF WISCONSIN MEDIA, LLC",Variety,
103.5,WCWL-LP,CLEARWATER LAKE,WI,NDIR,0.096,45.85772222222222,89.18761111111111,LP100,,30.218441,"NORTHERN LAKES RADIO, INC.",Religious Teaching,
93.7,WCYE,THREE LAKES,WI,NDIR,100.0,45.77494444444444,89.24875,C1,"COYOTE 93.7, TODAY'S COUNTRY AND THE LEGENDS",124.0,"HEARTLAND COMM. LICENSE, LLC",Country,
100.1,WDDC,PORTAGE,WI,NDIR,3.1,43.528305555555555,89.43372222222223,A,THUNDER COUNTRY 100.1,114.0,"MAGNUM COMMUNICATIONS, INC.",Country,Madison
104.7,WDDW,STURTEVANT,WI,NDIR,4.2,42.855583333333335,87.84480555555555,A,LA GRAND D 104.7,103.0,"Bustos Media of Wisconsin, LLC",Regional Mexican,Milwaukee-Racine
101.9,WDEZ,WAUSAU,WI,NDIR,100.0,44.92052777777778,89.69122222222222,C,GREAT COUNTRY 101.9,329.0,"WRIG, INC.",Country,Wausau-Stevens Point
99.7,WDKF,STURGEON BAY,WI,NDIR,46.0,44.635527777777774,87.62702777777777,C2,93.5 & 99.7 DUKE FM,156.0,MIDWEST COMMUNICATIONS  INC,Country,
91.7,WDKV,FOND DU LAC,WI,DRL,20.0,43.65969444444444,88.4406388888889,C3,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
99.3,WDMP-FM,DODGEVILLE,WI,NDIR,1.55,42.91941666666666,90.13511111111112,A,D 99 POINT 3,140.0,"Dodge Point Broadcasting Co., Inc.",Country,Madison
93.9,WDOR-FM,STURGEON BAY,WI,OTS,77.0,44.906388888888884,87.37094444444443,C1,THE HEART OF DOOR PENINSULA,198.0,"DOOR COUNTY BROADCASTING CO., INC.",Adult Contemporary,
91.9,WDRT,VIROQUA,WI,DRL,3.0,43.60777777777778,90.89,A,,141.0,"DRIFTLESS COMMUNITY RADIO, INC",Variety,La Crosse
92.7,WDUX-FM,WAUPACA,WI,NDIR,6.0,44.35427777777778,89.05863888888888,A,LAKES 92.7,69.0,"TOWER ROAD MEDIA, INC.",Classic Hits,
107.5,WDUZ-FM,BRILLION,WI,NDIR,3.6,44.35888888888889,87.98538888888889,C3,THE FAN,268.0,Cumulus Media,Sports,Green Bay
92.9,WECL,LAKE HALLIE,WI,NDIR,5.8,44.82972222222222,91.44694444444445,A,THE X,92.0,"CLEAR WATER BRANDS, INC.",Rock,Eau Claire
105.9,WEGZ,WASHBURN,WI,NDIR,100.0,46.69188888888888,90.99102777777777,C1,CHRISTIAN INFORMATION RADIO,226.0,"KEWEENAW BAY BROADCASTING, INC.",Religious Teaching,
91.9,WEMI,APPLETON,WI,NDIR,3.1,44.254694444444446,88.43702777777779,A,THE FAMILY,100.0,"THE FAMILY RADIO NETWORK, INC.",Contemporary Christian/Religious Teaching,Appleton-Oshkosh
98.9,WEMP,TWO RIVERS,WI,NDIR,6.0,43.98416666666667,87.7653611111111,A,,89.4,SEEHAFER BROADCASTING CORPORATION,Easy Listening,
91.5,WEMY,GREEN BAY,WI,NDIR,0.71,44.35886111111111,87.98536111111112,A,THE FAMILY,226.0,"THE FAMILY RADIO NETWORK, INC.",Contemporary Christian/Religious Teaching,Green Bay
104.9,WEQL,LA CROSSE,WI,NDIR,0.8,43.721361111111115,91.29013888888889,A,PRAYZ NETWORK,201.0,"The Salvation Poem Foundation, Inc.",Contemporary Christian,
89.3,WEQS,SPARTA,WI,DRL,0.45,43.897194444444445,90.58263888888888,A,PRAYZ NETWORK,229.0,"THE SALVATION POEM FOUNDATION, INC.",Contemporary Christian/Religious Teaching,La Crosse
88.7,WERN,MADISON,WI,DRL,20.5,43.05580555555555,89.5351111111111,B,WISCONSIN PUBLIC RADIO,385.0,STATE OF WISCONSIN - EDUCATIONAL COMMUNICATIONS BOARD,Classical/News,Madison
106.3,WEVR-FM,RIVER FALLS,WI,NDIR,6.0,44.88858333333333,92.65075,A,"YOUR HOMETOWN STATION, VOICE OF THE FRIENDLY VALLEY",100.0,"HANTEN BROADCASTING COMPANY, INC.",Soft AC,Minneapolis-Saint Paul
101.3,WFAQ-LP,MUKWONAGO,WI,NDIR,0.1,42.872194444444446,88.37783333333333,LP100,,30.0,"KETTLE MORAINE COMMUNITY RADIO, INC.",Variety,Milwaukee-Racine
105.5,WFBZ,TREMPEALEAU,WI,NDIR,2.1,43.94244444444444,91.43430555555555,A,ESPN 105.5,162.0,"SPARTA-TOMAH BROADCASTING CO., INC.",Sports,
97.7,WFDL-FM,LOMIRA,WI,DRL,17.5,43.653888888888886,88.44038888888889,C3,,122.0,"RADIO PLUS, INC.",Adult Contemporary,
107.1,WFON,FOND DU LAC,WI,NDIR,6.0,43.83888888888889,88.369,A,THE BULL,91.0,"RBH ENTERPRISES, INC.",Country,
104.3,WFZZ,SEYMOUR,WI,NDIR,5.6,44.52388888888889,88.33233333333332,A,104.3 THE FUSE,104.0,"WOODWARD COMMUNICATIONS, INC.",Adult Hits,Appleton-Oshkosh
91.3,WGBT,TOMAHAWK,WI,NDIR,22.0,45.56355555555555,90.06125,C3,,25.0,RADIO 74 INTERNATIONALE,Religious Teaching,
